"...1","t_id","t_name","num_exons","length","gene_id","gene_name","ctr_rep1+1","ctr_rep2+1","ctr_rep3+1","average control+1","t20_rep1+1","t20_rep2+1","t20_rep3+1","average t20+1","t40_rep1+1","t40_rep2+1","t40_rep3+1","average t40+1","FC average t20/control","log2FC t20","pvalue t20","FC average t40","log2FCt40","pvalue t49"
75209,75209,"MSTRG.25392.2",7,1718,"MSTRG.25392",".",1,1,1.139144,1.046381333,5.153843,1.993,3.587331,3.578058,7.965281,7.440716,9.568264,8.324753667,3.419458935,1.773768064,0.050281626,7.955755139,2.991998874,0.00034429
48687,48687,"rna-XM_006586116.4",8,1960,"MSTRG.16568","LOC100781077",5.527691,6.599288,3.371021,5.166,19.322218,9.148715,11.089507,13.18681333,44.459946,37.180283,41.54966,41.06329633,2.552615821,1.351976423,0.069648539,7.94876042,2.990729895,0.000101604
724,724,"rna-XM_003517382.5",1,1508,"MSTRG.304","LOC100775558",6.324568,5.86835,32.813555,15.00215767,128.674118,33.522896,132.19455,98.13052133,99.22612,97.172661,161.138931,119.1792373,6.541093856,2.709531915,0.068238636,7.944139765,2.989891005,0.010267041
40006,40006,"rna-XM_003528432.5",2,1588,"MSTRG.13503","LOC100782473",1.338316,1.173703,3.198958,1.903659,40.210449,4.204333,9.422044,17.94560867,23.389177,10.055584,11.724355,15.056372,9.426902962,3.236783877,0.227115848,7.90917491,2.9835272,0.03625511
110016,110016,"rna-XM_003553953.5",3,1934,"MSTRG.37068","LOC100784372",1.871036,1.624728,3.25362,2.249794667,12.463491,1.662285,5.566107,6.563961,17.671932,12.871795,22.672562,17.738763,2.917582256,1.544773331,0.248655423,7.88461421,2.979040166,0.005736272
11460,11460,"MSTRG.3940.2",1,2616,"MSTRG.3940",".",1.08195,1.079418,1.001722,1.054363333,2.654206,1.394064,3.42459,2.490953333,5.36207,8.352019,11.185011,8.2997,2.362518929,1.240325889,0.072369449,7.871764638,2.976687085,0.012553548
57051,57051,"rna-XM_003535801.4",3,1240,"MSTRG.19400","LOC100809268",4.660138,4.91217,4.663487,4.745265,32.784515,16.74673,60.617905,36.71638333,56.008583,30.379862,25.647633,37.34535933,7.737477956,2.951863394,0.067157842,7.870026085,2.976368418,0.025899535
78404,78404,"rna-NM_001250085.3",24,3577,"MSTRG.26578","SARK",16.95369,16.052454,7.818603,13.608249,76.921761,25.875023,29.681665,44.159483,114.848991,109.68766,96.680222,107.072291,3.245052541,1.698241837,0.140842676,7.868190169,2.976031827,0.000108417
96040,96040,"MSTRG.32427.1",6,2644,"MSTRG.32427",".",1.226379,1.035372,1.052445,1.104732,1.461798,1.109829,3.507401,2.026342667,5.484232,8.796754,11.791433,8.690806333,1.834239134,0.875181739,0.286465106,7.866891095,2.975793612,0.014117728
54215,54215,"rna-XM_003534443.5",3,2471,"MSTRG.18423","LOC100817267",1.000005,1.000664,1,1.000223,4.992022,2.664399,6.234514,4.630311667,5.862652,9.177542,8.559938,7.866710667,4.629279337,2.210787619,0.025600362,7.864956782,2.975438838,0.002516114
80182,80182,"rna-NM_001248321.2",9,3023,"MSTRG.27219","LOX7",4.793423,2.101274,4.871004,3.921900333,42.490196,19.801714,17.16992,26.48727667,41.523365,30.189844,20.729528,30.81424567,6.75368429,2.75567474,0.049327953,7.856968065,2.973972696,0.011479253
49570,49570,"rna-XM_003534818.5",3,1818,"MSTRG.16880","LOC100803576",13.33884,15.352472,3.94481,10.87870733,60.495911,21.336895,42.54472,41.45917533,85.146461,78.433388,92.794815,85.45822133,3.811038763,1.930184282,0.061295822,7.855549261,2.973712153,0.000163728
31188,31188,"rna-XM_003526589.5",8,1553,"MSTRG.10674","LOC100783194",1.138413,1,1.172626,1.103679667,3.271974,1.98525,3.297139,2.851454333,7.832127,6.86023,11.242358,8.644905,2.583588716,1.369376424,0.016059218,7.832802631,2.969528606,0.004768554
102532,102532,"rna-NM_001248501.1",5,1029,"MSTRG.34773","LOC100305440",1,1,1,1,3.149071,1,3.795412,2.648161,4.589761,8.187803,10.717916,7.831826667,2.648161,1.404990836,0.122868662,7.831826667,2.969348836,0.018420608
6225,6225,"rna-XM_003519804.5",1,1452,"MSTRG.2168","LOC100816412",2.331086,2.592973,3.660449,2.861502667,12.719433,5.657587,21.400833,13.25928433,13.134467,21.857227,32.215425,22.402373,4.633678832,2.212158052,0.085272345,7.828884194,2.968806703,0.024150543
64348,64348,"MSTRG.22006.2",2,1271,"MSTRG.22006",".",1.648831,1,5.993101,2.880644,19.399361,2.044615,5.768781,9.070919,25.035355,18.45261,24.156853,22.54827267,3.148920519,1.654857343,0.323560079,7.827511025,2.968553635,0.001616428
7448,7448,"rna-NM_001317457.1",2,1116,"MSTRG.2584","LOC100800036",12.258712,8.285801,13.995815,11.51344267,34.26984,11.971947,45.406631,30.54947267,81.716209,65.320389,123.234619,90.09040567,2.653374282,1.407828195,0.128947553,7.824801691,2.968054189,0.01051745
52909,52909,"rna-XM_006587433.4",3,2279,"MSTRG.17929","LOC102665158",1,1.851193,1.392707,1.414633333,8.087812,2.219703,4.212547,4.840020667,10.9729,10.633264,11.529734,11.04529933,3.421395886,1.774585046,0.120400308,7.807888498,2.96493245,1.14607e-05
26688,26688,"rna-NM_001360424.1",2,1223,"MSTRG.8971","CHS2",3.459001,1.537692,3.923421,2.973371333,6.973895,3.269168,16.922307,9.055123333,23.763121,24.61068,21.217426,23.19707567,3.045406146,1.606634644,0.215871506,7.801607358,2.963771392,8.65065e-05
113080,113080,"rna-XM_006604841.4",9,2783,"MSTRG.38259","LOC100797784",3.476172,2.170585,3.492805,3.046520667,14.123424,3.055518,10.969791,9.382911,23.993647,19.891224,27.400061,23.761644,3.079877679,1.622873054,0.129053657,7.799600461,2.963400223,0.000727264
13428,13428,"rna-NM_001251152.2",3,908,"MSTRG.4551","LOC100500181",5.899155,4.974334,7.710133,6.194540667,17.282253,3.895343,16.199162,12.45891933,37.404697,45.113995,62.090267,48.20298633,2.011274121,1.008109723,0.224812023,7.781527142,2.960053315,0.004603249
72720,72720,"rna-XM_003542115.4",5,1613,"MSTRG.24653","LOC100785849",21.440763,19.813705,21.835997,21.030155,134.086349,39.511745,117.161621,96.919905,156.744003,179.847488,152.175919,162.92247,4.608615819,2.204333508,0.059683404,7.747088407,2.953654203,7.85497e-05
46111,46111,"MSTRG.15798.2",3,1693,"MSTRG.15798",".",2.387793,1.271844,1.179051,1.612896,4.221336,1.490903,4.666474,3.459571,8.095221,12.010752,17.35935,12.488441,2.144943629,1.100939733,0.158235205,7.742868108,2.952868068,0.016012415
12711,12711,"MSTRG.4377.2",4,1999,"MSTRG.4377",".",1,1.603303,1,1.201101,2.952199,1.523233,2.235009,2.236813667,5.864957,11.444058,10.579253,9.296089333,1.862302726,0.897087609,0.086981626,7.739639991,2.952266461,0.009746619
53452,53452,"MSTRG.18147.1",7,1468,"MSTRG.18147",".",1.046857,1.068418,1.052715,1.055996667,8.881588,3.278106,4.157844,5.439179333,12.073184,6.460972,5.965767,8.166641,5.150754264,2.364783713,0.065406473,7.733585962,2.951137528,0.0221472
25221,25221,"MSTRG.8531.2",6,4524,"MSTRG.8531",".",3.414276,4.195959,1.955969,3.188734667,16.184173,6.51274,4.334855,9.010589333,22.383419,30.893291,20.642427,24.63971233,2.825757009,1.498637412,0.190734712,7.727112759,2.949929451,0.002681249
117799,117799,"rna-NM_001317574.2",2,1375,"MSTRG.39795","LOC100819853",57.463001,56.063019,25.660671,46.39556367,396.091461,58.759544,83.617424,179.4894763,453.964203,308.90799,312.1745,358.3488977,3.868677566,1.951840493,0.289244802,7.723775063,2.94930615,0.003104619
89259,89259,"rna-XM_003546413.5",9,2440,"MSTRG.30323","LOC100784098",1.598352,1.526091,1.755054,1.626499,9.912721,3.554286,11.206454,8.224487,14.622141,14.177606,8.753172,12.51763967,5.056558289,2.338155759,0.0493639,7.696063551,2.944120712,0.004480768
82269,82269,"rna-XR_137204.4",3,2314,"MSTRG.28000","LOC100801929",5.110136,1.187481,6.989798,4.429138333,29.97204,1.279013,1.48705,10.912701,38.663399,34.406372,29.055607,34.04179267,2.463842892,1.300910265,0.539748736,7.685872536,2.942209051,0.000817246
63105,63105,"rna-NM_001289198.2",5,1392,"MSTRG.21488","IFR",5.779961,6.519162,4.269964,5.523029,17.601284,7.822743,31.351187,18.92507133,52.726879,31.95504,42.474319,42.38541267,3.426574681,1.77676713,0.122294078,7.674305652,2.940036226,0.003631568
63108,63108,"rna-NM_001371239.1",5,1464,"MSTRG.21489","LOC100781863",29.790718,27.396711,11.713524,22.96698433,143.875717,22.287601,49.216572,71.79329667,236.183838,192.885071,99.58168,176.216863,3.125934847,1.644287709,0.260699797,7.672616503,2.939718647,0.019685711
64098,64098,"rna-NM_001250183.1",2,586,"MSTRG.21904","LOC100306585",2.809392,1.511755,3.007447,2.442864667,23.951527,6.048399,5.50113,11.83368533,21.836725,18.855009,15.456438,18.71605733,4.844183755,2.276253592,0.197288229,7.661520338,2.937630706,0.001024358
56822,56822,"rna-XM_003535770.5",2,1607,"MSTRG.19351","LOC100793347",3.840035,1.647576,4.866832,3.451481,19.533039,4.440622,10.384273,11.45264467,23.153093,26.649822,29.438358,26.41375767,3.318182736,1.730393339,0.14940095,7.652876452,2.936002109,0.000362537
67934,67934,"rna-NM_001249366.1",1,785,"MSTRG.23178","LOC100306014",1.048517,1.101544,1.320603,1.156888,1.479369,5.088425,4.622101,3.729965,7.992776,11.139402,7.340181,8.824119667,3.224136649,1.688912891,0.086271049,7.627462353,2.931203154,0.002856038
74530,74530,"rna-XM_003542285.5",2,1760,"MSTRG.25160","LOC100784251",2.237378,1.488054,3.805382,2.510271333,16.50479,3.579971,7.533724,9.206161667,22.52227,16.536074,18.339058,19.13246733,3.667397044,1.874756465,0.159815266,7.621673035,2.930107719,0.000940657
98189,98189,"rna-XM_003550725.5",5,2279,"MSTRG.33284","LOC100805360",2.172907,1.900608,4.86526,2.979591667,19.37096,4.124312,10.883866,11.45971267,26.297409,19.802168,21.995394,22.69832367,3.846068169,1.943384334,0.133304459,7.617930981,2.929399217,0.000756187
101234,101234,"rna-XM_003550265.5",5,1701,"MSTRG.34267","LOC100800191",4.463717,3.153185,2.205171,3.274024333,13.805413,5.088695,10.844828,9.912978667,18.976534,25.443459,30.155434,24.85847567,3.027765727,1.598253581,0.065824114,7.5926362,2.924600883,0.002842194
74504,74504,"rna-XM_003543717.4",7,2724,"MSTRG.25153","LOC100791862",4.953722,5.574804,3.433601,4.654042333,41.902618,7.849094,16.696647,22.149453,56.512226,26.093418,23.037861,35.21450167,4.759185975,2.250714832,0.162124409,7.566433468,2.919613428,0.04616263
67475,67475,"rna-NM_001248176.2",1,2484,"MSTRG.23006","LOC100305418",1.207686,1.085888,1.637033,1.310202333,9.953877,3.243831,10.93961,8.045772667,7.712523,8.612327,13.3683,9.897716667,6.140862722,2.618441352,0.049858194,7.554342118,2.917306121,0.008206894
81687,81687,"MSTRG.27815.13",2,788,"MSTRG.27815",".",1,1.05231,1.015225,1.022511667,2.769365,1.134806,1.326398,1.743523,4.559311,10.208488,8.384114,7.717304333,1.705137513,0.769888092,0.234942913,7.547399782,2.915979695,0.015839382
68127,68127,"rna-XM_003540774.5",2,1141,"MSTRG.23230","LOC100789013",3.041541,2.147721,5.254218,3.48116,42.726162,8.136677,30.87858,27.24713967,36.116032,17.648985,24.995659,26.25355867,7.827028826,2.968464758,0.080067238,7.541612184,2.914872964,0.013908287
16015,16015,"rna-XM_003521442.5",1,1066,"MSTRG.5412","LOC100793187",10.676897,6.313656,13.140186,10.04357967,63.66222,15.845266,56.790417,45.43263433,55.723289,82.298195,88.955719,75.65906767,4.523549953,2.177455403,0.078512367,7.533077862,2.913239441,0.0031654
102738,102738,"rna-XM_003553105.5",1,1149,"MSTRG.34848","LOC100789322",1.67324,1.335945,2.003872,1.671019,9.768405,2.571807,7.893295,6.744502333,11.532353,12.264853,13.862441,12.55321567,4.036161368,2.012983855,0.078992126,7.512311751,2.909256934,0.000108329
75530,75530,"MSTRG.25501.1",10,1077,"MSTRG.25501",".",7.954035,11.526138,4.591965,8.024046,9.974274,10.029923,7.778195,9.260797333,58.338352,75.431892,46.648586,60.13961,1.154130639,0.206806536,0.593449013,7.494923384,2.90591373,0.00373413
67912,67912,"rna-NM_001249971.3",3,1097,"MSTRG.23170","NAC6",4.799441,3.506843,4.170366,4.158883333,4.899714,4.71831,13.138292,7.585438667,24.167694,28.96236,40.22694,31.118998,1.823912348,0.867036399,0.288473016,7.4825369,2.903527488,0.004843333
43847,43847,"rna-NM_001371375.1",2,1444,"MSTRG.14956","CHS4B",1.668742,1.975473,2.038394,1.894203,5.302263,2.417746,15.418191,7.712733333,7.810796,19.069237,15.545891,14.14197467,4.071756477,2.02565128,0.214101847,7.465923489,2.900320724,0.021177934
94739,94739,"MSTRG.31964.3",5,1915,"MSTRG.31964",".",1,1.288624,1,1.096208,3.393509,1.389356,1,1.927621667,3.990119,8.251697,12.297551,8.179789,1.758445173,0.814300354,0.328494702,7.461895005,2.89954206,0.041924944
51200,51200,"rna-NM_001360334.1",1,1145,"MSTRG.17443","PRP1",1053.572144,1413.7771,912.822327,1126.723857,6619.511719,2134.03418,6507.11377,5086.886556,10090.46484,8790.525391,6311.660645,8397.550292,4.514758896,2.174648945,0.055920024,7.453068682,2.897834555,0.00288814
52049,52049,"rna-XM_014762131.2",8,1199,"MSTRG.17659","LOC100500693",1.102991,1.368239,1.01692,1.162716667,1.032402,1.061711,2.256765,1.450292667,7.862971,8.864817,9.238343,8.655377,1.247331107,0.318844483,0.528303513,7.444098159,2.896097079,6.02391e-05
64547,64547,"MSTRG.22092.4",5,971,"MSTRG.22092",".",7.987762,7.998127,2.284226,6.090038333,3.872601,42.983051,3.218828,16.69149333,20.998281,56.809429,58.192497,45.33340233,2.740786251,1.454589819,0.469535057,7.443861574,2.896051227,0.033380413
30916,30916,"rna-NM_001250242.2",1,767,"MSTRG.10564","LOC100500381",1.115652,1.598533,1.279856,1.331347,4.467151,2.267264,7.442739,4.725718,7.468512,10.139425,12.027453,9.878463333,3.549576482,1.8276469,0.087310899,7.419901298,2.891399996,0.003015309
14952,14952,"rna-NM_001250005.4",1,658,"MSTRG.5007","PTS1",4.067526,5.429976,11.904932,7.134144667,17.613598,7.738528,27.602303,17.65147633,45.52903,37.755676,75.383423,52.88937633,2.474224614,1.306976476,0.166279361,7.413555345,2.890165587,0.017485434
70964,70964,"rna-NM_001249653.2",2,885,"MSTRG.24069","GLYI-17",2.010736,3.054191,1.364116,2.143014333,8.414461,6.831562,5.907205,7.051076,14.90769,10.989409,21.755732,15.884277,3.290260774,1.718201931,0.005112317,7.412118881,2.889886021,0.012494626
69403,69403,"rna-NM_001254151.2",4,1289,"MSTRG.23683","LOC100813980",6.451988,2.76629,6.676534,5.298270667,45.148968,5.84889,12.046785,21.014881,44.920696,34.262783,38.371304,39.18492767,3.96636607,1.987817835,0.269275716,7.395795748,2.886705382,0.000539044
102069,102069,"rna-XM_003551971.5",1,1016,"MSTRG.34586","LOC100780058",1.338371,1.084615,1.924632,1.449206,5.458405,1.978671,6.851402,4.762826,7.557293,8.431862,16.099329,10.69616133,3.286507232,1.71655516,0.087270122,7.380704558,2.883758542,0.027435908
14239,14239,"rna-XM_003520388.4",2,1722,"MSTRG.4773","LOC100801122",1,1,1,1,11.467572,2.781397,3.958132,6.069033667,8.385417,6.107056,7.645021,7.379164667,6.069033667,2.601466824,0.135891133,7.379164667,2.88345751,0.00068332
98531,98531,"rna-NM_001251476.2",2,851,"MSTRG.33412","LOC100527593",1.563738,1.459222,3.925279,2.316079667,45.666687,3.419772,7.802314,18.96292433,25.913832,12.905911,12.309905,17.043216,8.187509526,3.03342468,0.28308348,7.358648428,2.879440809,0.030944559
10396,10396,"rna-XM_041008569.1",21,3705,"MSTRG.3521","LOC100785752",1.573347,1,4.032441,2.201929333,21.719177,3.653725,8.931848,11.43491667,22.971209,13.38212,12.210883,16.18807067,5.193135172,2.376605778,0.165078727,7.351766665,2.878090978,0.016695723
43528,43528,"MSTRG.14840.3",10,1563,"MSTRG.14840",".",1.108588,1,1.004625,1.037737667,3.30481,1.203418,2.678367,2.395531667,8.332597,4.974195,9.53343,7.613407333,2.308417381,1.206904099,0.095134735,7.336543305,2.875100481,0.008535989
63596,63596,"rna-NM_001255461.3",3,1443,"MSTRG.21707","LOC100816770",1.307065,1.201613,1.481019,1.329899,2.986335,1.702172,4.866522,3.185009667,8.284489,6.002148,14.900505,9.729047333,2.394925981,1.259981068,0.114661506,7.31562873,2.87098186,0.034639401
59018,59018,"rna-XM_003536138.5",2,1366,"MSTRG.19939","LOC100818724",1.525482,1.031467,3.183909,1.913619333,44.853489,3.446025,10.442551,19.58068833,19.656647,9.333804,12.993924,13.99479167,10.23227974,3.355055707,0.240040518,7.313257882,2.870514236,0.017415859
69855,69855,"rna-XM_003539891.4",5,1230,"MSTRG.23826","LOC100819846",2.836609,3.50146,2.599725,2.979264667,13.289263,3.905914,9.78828,8.994485667,17.854475,14.333791,33.095684,21.76131667,3.019028745,1.594084493,0.094047451,7.304257628,2.868737651,0.031123191
3618,3618,"rna-XM_003517100.5",5,2256,"MSTRG.1128","LOC100500076",22.539776,12.623218,11.465454,15.542816,71.237396,18.798853,57.833378,49.28987567,100.609413,115.560379,124.320152,113.496648,3.171232013,1.665043431,0.104368024,7.302193373,2.868329874,0.00022711
50683,50683,"MSTRG.17295.2",7,2606,"MSTRG.17295",".",2.13314,1.672392,1.100387,1.635306333,4.916202,2.609276,7.164165,4.896547667,12.203065,11.760867,11.7956,11.919844,2.994269371,1.582204015,0.072876249,7.289058789,2.865732536,6.37229e-06
24133,24133,"rna-XM_014775464.3",4,2815,"MSTRG.8245","LOC100785655",6.73636,4.985315,6.079453,5.933709333,57.718655,24.481733,44.092838,42.097742,50.375015,38.74651,40.541504,43.22100967,7.094675461,2.826736691,0.020056006,7.283978241,2.864726613,0.000517541
106679,106679,"rna-NM_001254565.3",1,835,"MSTRG.36052","LOC100810725",1,1.051478,1.754472,1.26865,10.458706,1.704922,7.110359,6.424662333,11.505441,6.586561,9.59093,9.227644,5.064172414,2.340326523,0.114445862,7.27359319,2.862668238,0.005394553
77761,77761,"rna-XM_006594506.3",16,5211,"MSTRG.26333","LOC100777465",1.398074,1.03016,1.198525,1.208919667,2.223492,3.2625,3.84001,3.108667333,12.752857,9.154333,4.434145,8.780445,2.571442437,1.362577859,0.017262044,7.263050838,2.860575678,0.034834764
23525,23525,"MSTRG.8021.2",10,4535,"MSTRG.8021",".",1,2.016126,1.527951,1.514692333,2.588275,1.259547,1.304215,1.717345667,6.498187,11.25185,15.239582,10.99653967,1.133791747,0.181155673,0.719267268,7.259916374,2.85995293,0.020337838
47741,47741,"rna-XM_003531989.5",5,1566,"MSTRG.16261","LOC100780711",2.2947,1.590971,1.726847,1.870839333,4.531203,2.17849,4.323705,3.677799333,10.198791,11.568727,18.972729,13.58008233,1.965855254,0.9751571,0.082054978,7.258818056,2.859734655,0.012813786
54646,54646,"rna-NM_001255301.2",4,1302,"MSTRG.18603","LOC100793687",7.157546,7.498412,5.731132,6.795696667,42.039967,9.190873,18.253313,23.16138433,68.107193,45.691494,34.027905,49.27553067,3.408242814,1.769028121,0.170590066,7.250990308,2.858178045,0.013243536
18136,18136,"MSTRG.6224.7",12,2274,"MSTRG.6224",".",1.147342,1.103178,3.905114,2.051878,3.714686,5.083217,1.219826,3.339243,13.588763,13.370761,17.569202,14.84290867,1.62740816,0.70257613,0.428327755,7.233816372,2.854756976,0.00149032
56047,56047,"rna-XM_003536917.4",1,2286,"MSTRG.19114","LOC100798477",1.037612,1,1.058578,1.032063333,2.762125,1.165671,2.842253,2.256683,5.530482,5.946692,10.915775,7.464316333,2.186574144,1.128672269,0.088444739,7.232420816,2.854478623,0.020508789
50605,50605,"rna-XM_006586937.3",1,684,"MSTRG.17256","LOC100819590",6.016056,4.162253,2.098483,4.092264,5.588262,1.65582,7.154903,4.799661667,16.846291,26.458843,45.413055,29.57272967,1.172862178,0.230033494,0.740047204,7.226496059,2.853296291,0.039589968
78985,78985,"rna-XM_003543274.5",2,488,"MSTRG.26805","LOC100820571",1.611977,1.61805,1.409957,1.546661333,5.612395,4.511748,11.28051,7.134884333,7.987929,9.313457,16.177892,11.15975933,4.613087674,2.205732712,0.056189655,7.215386518,2.85107668,0.019332461
49460,49460,"MSTRG.16839.3",5,2004,"MSTRG.16839",".",4.625712,2.040735,3.658858,3.441768333,23.244156,3.374602,9.167249,11.928669,14.907736,30.729881,28.84613,24.82791567,3.465854713,1.793211179,0.226765602,7.213709137,2.850741254,0.013286408
73426,73426,"rna-NM_001254140.2",1,1260,"MSTRG.24784","LOC100819866",1.57947,1.45907,1.932841,1.657127,11.582501,2.422845,5.904512,6.636619333,12.823113,10.914029,12.10805,11.94839733,4.004894817,2.001764353,0.135963838,7.210308763,2.850061041,5.71637e-05
105574,105574,"MSTRG.35669.1",5,2259,"MSTRG.35669",".",1.135612,1,1,1.045204,2.203702,1.800475,1.097954,1.700710333,6.998711,9.28962,6.239591,7.509307333,1.627156357,0.702352889,0.114880127,7.1845375,2.844895287,0.00214274
99374,99374,"rna-XM_006600836.3",5,1903,"MSTRG.33770","LOC100785572",1.225837,1.090351,1.098731,1.138306333,4.891412,1.608575,2.306618,2.935535,6.248177,7.240249,10.997605,8.162010333,2.578862046,1.366734599,0.146540466,7.170310923,2.842035679,0.008317392
107693,107693,"rna-XM_014770906.3",11,2485,"MSTRG.36425","LOC100778278",1.156809,1.152396,1.026337,1.111847333,1.118668,1.094486,6.867466,3.026873333,10.536642,8.550128,4.823384,7.970051333,2.72238215,1.444869597,0.375190201,7.168296489,2.84163031,0.01492454
54129,54129,"rna-XM_003534424.5",1,891,"MSTRG.18390","LOC100806588",11.290362,13.892142,8.776878,11.319794,33.730629,15.77897,37.234989,28.91486267,56.416241,87.16024,99.352219,80.97623333,2.554362974,1.352963546,0.061026535,7.153507681,2.838650833,0.005629182
22368,22368,"rna-XM_003523271.4",6,2154,"MSTRG.7556","LOC100785446",3.983498,3.911799,2.56654,3.487279,7.618292,3.489495,6.358678,5.822155,18.512794,21.841293,34.434731,24.929606,1.669540923,0.739451456,0.148263511,7.148727131,2.837686385,0.011669138
44383,44383,"rna-XM_006585209.4",13,3738,"MSTRG.15167","LOC100783055",1,1.824644,1.035534,1.286726,3.105993,1.809758,1.717273,2.211008,8.502048,8.407294,10.67433,9.194557333,1.718320761,0.780999371,0.151852515,7.145699499,2.837075245,0.000553831
55011,55011,"rna-XM_003533652.5",2,1454,"MSTRG.18720","LOC100796311",2.161804,1.728037,10.206172,4.698671,36.618137,5.429959,12.003542,18.01721267,52.940147,21.296177,26.382202,33.53950867,3.834533779,1.939051179,0.24909999,7.138084082,2.835536895,0.047339786
58862,58862,"MSTRG.19888.3",3,1112,"MSTRG.19888",".",1,1.270457,1.264752,1.178403,3.213095,1.8983,4.415033,3.175476,6.144449,6.658234,12.420835,8.407839333,2.694728374,1.430139858,0.052582015,7.134943931,2.834902092,0.022968341
71991,71991,"rna-NM_001251592.2",1,631,"MSTRG.24436","LOC100500465",4.544665,5.294593,3.293261,4.377506333,2.052615,13.025954,1.441941,5.506836667,27.601215,27.244545,38.437027,31.09426233,1.257984854,0.331114552,0.781595972,7.103190713,2.828467221,0.001988705
62958,62958,"rna-XM_003537409.4",2,1740,"MSTRG.21434","LOC100783298",1,1,1,1,2.369339,1,2.286657,1.885332,7.630756,4.664523,9.007901,7.10106,1.885332,0.914818599,0.116501839,7.10106,2.828034397,0.008899292
32502,32502,"rna-XM_006581812.3",1,1055,"MSTRG.11161","LOC100778709",1.321924,1.622563,1.55947,1.501319,6.160255,2.191041,5.658177,4.669824333,8.962111,7.793492,15.226577,10.66072667,3.110481073,1.637137728,0.064500222,7.100907049,2.828003322,0.016595245
107882,107882,"rna-XM_003553773.5",3,1444,"MSTRG.36483","LOC100775262",5.755122,3.971905,2.6317,4.119575667,12.489626,5.051837,11.354396,9.631953,25.817959,25.85462,36.050056,29.24087833,2.338093478,1.225332611,0.090696449,7.098031616,2.827419001,0.002044643
107881,107881,"rna-XM_003553770.5",5,1583,"MSTRG.36482","LOC100819104",10.84948,5.877915,6.176615,7.63467,31.292599,8.181261,24.172981,21.21561367,48.939781,49.939865,63.322372,54.06733933,2.778851433,1.474488705,0.125174481,7.081817463,2.824119658,0.000696304
26812,26812,"rna-XM_003524158.5",7,2597,"MSTRG.9031","LOC100808625",1.487534,1.198288,1.338814,1.341545333,3.149305,1.38654,1.85538,2.130408333,8.751828,8.228099,11.508709,9.496212,1.5880256,0.66723417,0.213448514,7.078562138,2.823456337,0.00133197
116211,116211,"MSTRG.39210.4",2,1469,"MSTRG.39210",".",1.336617,2.122532,1.031564,1.496904333,7.050608,4.066976,6.890236,6.002606667,9.890065,12.540223,9.279598,10.569962,4.010013555,2.003607113,0.011610971,7.061214112,2.819916263,0.000994434
60152,60152,"MSTRG.20362.1",9,1606,"MSTRG.20362",".",2.063124,1.705131,1,1.589418333,4.010696,1.79091,3.339502,3.047036,9.127983,10.92857,13.561933,11.206162,1.917076163,0.938907655,0.115711007,7.050479894,2.817721459,0.001912547
64746,64746,"rna-XM_003538010.5",1,1116,"MSTRG.22158","LOC100799023",1.462141,1.283867,1.240463,1.328823667,9.346822,2.072185,6.384091,5.934366,7.134564,8.117402,12.843541,9.365169,4.46587922,2.158944234,0.094795435,7.047713879,2.817155355,0.010361674
36510,36510,"rna-XM_003528504.5",5,1871,"MSTRG.12386","LOC100790454",2.944671,1.435589,2.075338,2.151866,5.23255,1.675557,4.237331,3.715146,12.628368,11.156889,21.648291,15.144516,1.726476463,0.787830666,0.24430919,7.037852729,2.815135325,0.017146239
7978,7978,"MSTRG.2761.1",1,733,"MSTRG.2761",".",1,1.117284,1.183054,1.100112667,2.187511,1.209988,2.76362,2.053706333,6.598143,6.006027,10.616144,7.740104667,1.866814551,0.900578618,0.105016285,7.035738156,2.814701792,0.010167705
54077,54077,"rna-XM_003533499.5",4,2025,"MSTRG.18374","LOC100792084",2.359692,1.536491,1.787214,1.894465667,14.068365,2.981643,5.671477,7.573828333,12.472429,11.657047,15.746201,13.29189233,3.997870464,1.999231728,0.165030196,7.016169552,2.810683612,0.000861037
61523,61523,"MSTRG.20889.1",12,1637,"MSTRG.20889",".",2.202196,2.860913,1.005801,2.02297,2.529221,1.055048,6.298362,3.294210333,10.329419,12.198463,20.049002,14.19229467,1.628402959,0.703457748,0.484737765,7.015573474,2.810561039,0.015856556
40154,40154,"rna-XM_014777566.3",4,1512,"MSTRG.13562","FWL2",1.165051,1.353555,1.301481,1.273362333,12.237398,3.001144,8.088532,7.775691333,14.164354,6.470343,6.163245,8.932647333,6.106424801,2.610327956,0.071670418,7.015008299,2.810444811,0.042999199
80803,80803,"rna-XM_006595583.4",1,1087,"MSTRG.27464","LOC102665271",5.929805,2.90827,5.388631,4.742235333,23.046131,6.398146,26.814724,18.75300033,23.38649,39.354481,36.936653,33.22587467,3.954464301,1.983482271,0.091675022,7.00637407,2.808668016,0.00488247
63338,63338,"rna-NM_001354291.1",5,2102,"MSTRG.21594","LOC100819452",10.173686,4.839266,6.286471,7.099807667,26.240013,7.357597,28.958323,20.85197767,42.399448,50.300175,56.467567,49.72239667,2.936977823,1.554332372,0.120017956,7.003344175,2.80804399,0.000619983
72240,72240,"MSTRG.24541.1",1,629,"MSTRG.24541",".",1,1,1,1,2.636195,1.376222,4.209237,2.740551333,6.695287,4.588774,9.719876,7.001312333,2.740551333,1.454466158,0.100891181,7.001312333,2.807625368,0.015731608
