"number","t_id","t_name","num_exons","length","gene_id","gene_name","ctr_rep1+1","ctr_rep2+1","ctr_rep3+1","average control+1","t20_rep1+1","t20_rep2+1","t20_rep3+1","average t20+1","t40_rep1+1","t40_rep2+1","t40_rep3+1","average t40+1","FC average t20/control","log2FC t20","pvalue t20","FC average t40","log2FCt40","pvalue t40"
4463,4463,"rna-XM_003517348.5",9,1518,"MSTRG.1486","LOC100801250",2.03507,2.270894,2.927865,2.411276333,15.570132,8.141823,9.045317,10.91909067,4.492473,2.78639,5.668465,4.315776,4.528344809,2.178983816,0.022512453,1.789830531,0.839822993,0.008191921
41274,41274,"rna-NM_001253236.1",2,2142,"MSTRG.13983","LOC100792931",2.80355,1,2.799638,2.201062667,10.253259,5.804898,13.820893,9.959683333,6.171849,15.337529,8.511626,10.00700133,4.524943103,2.177899652,0.031695869,4.546440899,2.184737599,0.034700995
60160,60160,"rna-NM_001251739.2",3,812,"MSTRG.20365","LOC100306170",1.180909,1.969285,1.557009,1.569067667,6.755538,4.200368,10.057227,7.004377667,55.854595,65.604202,83.24498,68.23459233,4.464037986,2.158349304,0.033613003,43.48734842,5.44252384,0.10514832
75062,75062,"rna-XM_003542314.4",5,1865,"MSTRG.25331","LOC100799411",5.614875,2.897383,4.209013,4.240423667,23.974646,11.208956,21.599428,18.92767667,16.577841,30.208382,37.453533,28.07991867,4.463628674,2.158217015,0.021314927,6.621960652,2.727258438,0.124514246
52656,52656,"MSTRG.17836.3",10,3688,"MSTRG.17836",".",1,1,1,1,3.372231,5.10783,4.89883,4.459630333,3.241387,1,1,1.747129,4.459630333,2.156924127,0.003198664,1.747129,0.804986134,0.253047522
38617,38617,"rna-XM_003529079.5",2,594,"MSTRG.13132","LOC100810277",167.232513,35.205021,34.472595,78.970043,353.982178,230.943878,470.903259,351.943105,207.933121,97.556793,188.854645,164.7815197,4.456665992,2.155964841,0.02928939,2.086633278,1.061177072,0.608452178
72058,72058,"rna-XM_003540407.5",2,1644,"MSTRG.24468","LOC100787229",11.434757,14.381681,16.38906,14.06849933,78.249298,39.428879,69.784798,62.48765833,90.746666,51.959896,65.694969,69.467177,4.441671912,2.151102831,0.015121991,4.937781591,2.303863024,0.199117105
65420,65420,"rna-NM_001251660.3",1,683,"MSTRG.22383","LOC100527605",8.252979,23.214548,10.94145,14.13632567,68.350533,42.213295,77.543571,62.70246633,119.053017,59.059151,54.297581,77.46991633,4.435556156,2.149115009,0.013607414,5.480201726,2.454229,0.228918659
86206,86206,"MSTRG.29194.15",12,3169,"MSTRG.29194",".",2.386065,1,5.062173,2.816079333,16.186756,7.887873,13.330009,12.46821267,29.252253,32.549089,19.745438,27.18226,4.427507606,2.146494785,0.023561928,9.65251926,3.270905528,0.103415424
98147,98147,"MSTRG.33275.6",4,2977,"MSTRG.33275",".",3.804782,2.076881,2.151316,2.677659667,14.496195,8.133784,12.930659,11.853546,18.506115,7.33389,7.284922,11.04164233,4.426830694,2.146274198,0.010041394,4.123616779,2.043910264,0.069882104
67156,67156,"MSTRG.22913.1",18,2999,"MSTRG.22913",".",2.70764,1.984754,1.836249,2.176214333,10.83874,13.219202,4.743628,9.600523333,2.72056,3.423197,1.996458,2.713405,4.411570674,2.141292397,0.043022437,1.246846397,0.318283746,0.321746034
80349,80349,"rna-XM_006595063.2",23,4897,"MSTRG.27289","LOC100801386",1,1,1.38345,1.127816667,5.005802,3.188544,6.533718,4.909354667,1.933236,3.055709,1,1.996315,4.352972262,2.122000827,0.017881125,1.77007049,0.823806814,0.25763831
104811,104811,"rna-XM_003552015.5",2,1226,"MSTRG.35473","LOC100803062",4.08325,2.575515,3.078923,3.245896,17.342731,8.20024,16.769438,14.10413633,11.670351,10.689063,11.547462,11.302292,4.345221268,2.119429644,0.022120939,3.482025302,1.799926686,0.072572804
30140,30140,"rna-NM_001255402.2",7,975,"MSTRG.10280","LOC100810609",2.544446,2.241482,2.327804,2.371244,10.914737,5.499675,14.439425,10.28461233,4.519938,4.727525,6.884539,5.377334,4.337222291,2.116771386,0.038328651,2.267726982,1.181246961,0.013216742
74641,74641,"rna-XM_026124886.2",1,1104,"MSTRG.25203","LOC100784249",1.070632,1.538202,1.052377,1.220403667,5.661745,4.247652,5.944911,5.284769333,5.737939,11.685717,11.817393,9.747016333,4.330345342,2.114482083,0.001769863,7.986715049,2.997602242,0.029603185
98090,98090,"rna-XM_003549598.5",5,1007,"MSTRG.33250","LOC100796843",7.75623,3.043154,2.345019,4.381467667,20.815794,14.769996,21.063654,18.883148,12.692732,17.969244,20.674208,17.11206133,4.309776869,2.107613178,0.005565904,3.905554629,1.965527441,0.139961992
36004,36004,"MSTRG.12213.1",4,3152,"MSTRG.12213",".",3.71926,1.739401,1.424311,2.294324,11.416677,8.707983,9.365219,9.829959667,1.64196,9.92644,3.627109,5.065169667,4.284468831,2.099116357,0.002272163,2.207695891,1.142541455,0.070615526
98003,98003,"MSTRG.33218.2",12,1913,"MSTRG.33218",".",1.059504,1.117728,4.665301,2.280844333,12.613381,9.904902,6.567507,9.695263333,12.742132,15.282207,1.106316,9.710218333,4.250734341,2.087712097,0.024817818,4.257291124,2.089935748,0.380183492
65938,65938,"rna-XM_003538213.5",6,1804,"MSTRG.22508","LOC100819818",2.689697,3.633001,2.053252,2.791983333,17.265064,7.0664,10.819405,11.71695633,23.482569,18.278591,25.505465,22.42220833,4.196642649,2.069235621,0.041476003,8.03092485,3.00556614,0.093895697
19009,19009,"rna-XM_003522617.5",1,411,"MSTRG.6573","LOC100787739",2.772293,1.831801,1.389627,1.997907,8.58353,6.003754,10.525068,8.370784,18.484179,15.064333,22.147062,18.56519133,4.189776601,2.066873321,0.009686043,9.292320078,3.216038849,0.077906411
86207,86207,"MSTRG.29194.16",13,3055,"MSTRG.29194",".",1,1,1.462712,1.154237333,7.256656,3.1152,4.129308,4.833721333,5.240743,2.593676,2.647645,3.494021333,4.187805396,2.066194403,0.042818513,3.02712556,1.597948517,0.008298752
10129,10129,"MSTRG.3407.1",1,958,"MSTRG.3407",".",1.665659,1.426256,1.140154,1.410689667,7.096663,2.9277,7.592247,5.872203333,8.192313,8.187245,13.198288,9.859282,4.162647159,2.057501276,0.039925599,6.988980093,2.805081937,0.044110672
37808,37808,"rna-XM_041016978.1",5,868,"MSTRG.12875","LOC100779437",1,1,1,1,3.405079,4.131669,4.844431,4.127059667,3.683781,3.518583,3.937521,3.713295,4.127059667,2.045114296,0.001669065,3.713295,1.892699934,1.66e-05
63918,63918,"rna-XM_014763975.2",11,4881,"MSTRG.21827","LOC100784908",1.007493,1.040278,1.007821,1.018530667,5.186425,4.422493,2.992265,4.200394333,1.99973,8.15809,4.370311,4.842710333,4.12397434,2.044035356,0.007776201,4.754604343,2.249325291,8.43e-05
87009,87009,"MSTRG.29478.2",12,2147,"MSTRG.29478",".",7.323978,4.124422,6.057117,5.835172333,30.071524,17.933771,23.896721,23.96733867,36.047001,8.403085,6.182893,16.87765967,4.107391744,2.038222551,0.007483109,2.892401236,1.532267698,0.472446462
77186,77186,"rna-XM_014765721.3",1,745,"MSTRG.26128","LOC106795504",2.440346,2.542058,2.185881,2.389428333,12.124866,5.942425,11.35576,9.807683667,5.930843,5.354189,4.030754,5.105262,4.104615121,2.037246951,0.018977522,2.136603944,1.095319505,0.005037029
106443,106443,"rna-XM_003552363.5",6,1921,"MSTRG.35952","LOC100816232",5.169814,4.084962,4.987432,4.747402667,24.956135,15.123322,17.563683,19.21438,14.0437,15.479481,16.608837,15.37733933,4.047345749,2.016976098,0.008262373,3.239105761,1.695595575,0.144445867
91209,91209,"rna-NM_001254434.2",2,971,"MSTRG.30788","LOC100790989",1.397885,1,1.110622,1.169502333,5.314818,2.605097,6.26945,4.729788333,4.349091,1.97053,3.199173,3.172931333,4.044274388,2.015880882,0.032121278,2.71306114,1.43992156,0.001748775
11725,11725,"MSTRG.4046.2",3,3357,"MSTRG.4046",".",1.001181,1,1.000588,1.000589667,5.008257,4.296159,2.762738,4.022384667,1.00134,3.047785,3.129189,2.392771333,4.020014198,2.007200597,0.010330586,2.391361226,1.257832072,0.009777734
69100,69100,"MSTRG.23574.3",7,2612,"MSTRG.23574",".",1.64195,1.258854,1.280709,1.393837667,6.743696,4.597755,5.454455,5.598635333,13.32784,8.61906,3.554744,8.500548,4.016705437,2.006012666,0.002711901,6.098664286,2.608493302,0.066400301
34364,34364,"MSTRG.11665.1",8,2455,"MSTRG.11665",".",1,1,1.287534,1.095844667,6.1096,2.624225,4.459754,4.397859667,3.771415,7.382958,3.66507,4.939814333,4.013214464,2.004758255,0.030918828,4.507768739,2.172413503,0.001370068
116211,116211,"MSTRG.39210.4",2,1469,"MSTRG.39210",".",1.336617,2.122532,1.031564,1.496904333,7.050608,4.066976,6.890236,6.002606667,9.890065,12.540223,9.279598,10.569962,4.010013555,2.003607113,0.011610971,7.061214112,2.819916263,0.033652678
21488,21488,"MSTRG.7254.5",9,1796,"MSTRG.7254",".",2.682786,2.07206,1.539952,2.098266,6.669648,8.738116,9.747633,8.385132333,5.781764,6.828332,8.13136,6.913818667,3.996219895,1.998635971,0.002856639,3.295015345,1.720285184,0.028724033
80350,80350,"rna-XM_014766128.1",22,5059,"MSTRG.27289","LOC100801386",1.008776,1,1.459957,1.156244333,5.33,3.039227,5.490109,4.619778667,1.862889,5.823956,8.616347,5.434397333,3.995503834,1.998377439,0.012677197,4.700042351,2.232673757,0.02406722
71946,71946,"rna-NM_001253027.2",3,618,"MSTRG.24422","LOC100813627",4.302709,1.303955,1.170043,2.258902333,8.132913,5.849578,13.056579,9.013023333,6.503652,9.133446,7.650579,7.762559,3.990001338,1.99638923,0.045819798,3.436429671,1.780910434,0.0588312
17840,17840,"rna-NM_001249724.3",1,806,"MSTRG.6121","LOC100306554",6.161066,8.178665,10.249645,8.196458667,29.949799,20.182789,47.514381,32.54898967,17.203449,7.482403,13.566637,12.75082967,3.971103984,1.989540139,0.03943985,1.555651067,0.6375185,0.594655444
27012,27012,"rna-XM_003524962.5",4,1485,"MSTRG.9108","LOC100815756",1.003749,1.289362,1.381265,1.224792,4.99938,2.75164,6.791149,4.847389667,2.757617,4.1539,3.754654,3.555390333,3.957724795,1.984671296,0.036736711,2.902852348,1.537471192,9.92e-05
107352,107352,"MSTRG.36304.6",13,3697,"MSTRG.36304",".",2.330247,1.008757,3.221598,2.186867333,12.807522,5.495818,7.57287,8.625403333,4.66638,2.416984,7.339582,4.807648667,3.944182256,1.979726218,0.046940263,2.198418072,1.136465769,0.057751345
102034,102034,"MSTRG.34572.3",12,2073,"MSTRG.34572",".",1.293429,1.265519,1.007695,1.188881,5.784603,6.071818,2.191924,4.682781667,4.947262,6.436388,6.34692,5.91019,3.938814454,1.977761457,0.049222431,4.971220837,2.313600194,0.004862039
113983,113983,"MSTRG.38542.2",3,1858,"MSTRG.38542",".",3.546079,1.698776,1.626877,2.290577333,12.266854,4.746325,10.053045,9.022074667,2.576479,3.716089,4.184141,3.492236333,3.938777589,1.977747955,0.043944495,1.524609662,0.608439924,0.074688879
7076,7076,"MSTRG.2466.1",3,359,"MSTRG.2466",".",75.222153,136.593307,23.379141,78.39820033,332.882446,352.856323,240.436584,308.7251177,972.280396,533.27417,774.496216,760.0169273,3.937910773,1.977430422,0.008433196,9.694315993,3.277139109,0.165672906
714,714,"rna-XM_014769058.2",23,3984,"MSTRG.300","LOC100790504",1,1.096842,1.097681,1.064841,4.146716,4.700804,3.644697,4.164072333,1,1.003894,1,1.001298,3.910510896,1.967357103,0.000539797,0.940326302,-0.088766622,0.403500637
5944,5944,"rna-XM_003519752.5",1,1583,"MSTRG.2064","LOC100784166",4.690228,3.686419,4.997497,4.458048,19.868738,8.895131,23.140451,17.30144,16.695754,19.396311,15.943414,17.34515967,3.880945203,1.956408063,0.041192945,3.890752112,1.960049066,0.138299242
43444,43444,"rna-XM_003532640.5",7,2178,"MSTRG.14806","LOC100793120",1.780313,3.264611,2.515526,2.52015,9.552182,7.462709,12.248561,9.754484,21.941845,5.784549,4.594096,10.77349667,3.870596591,1.952555952,0.007548147,4.27494263,2.095905059,0.156091966
29497,29497,"MSTRG.10029.3",7,1058,"MSTRG.10029",".",1,1,4.449002,2.149667333,7.657286,5.736651,11.508641,8.300859333,1,1,1,1,3.861462285,1.949147281,0.039906484,0.465188257,-1.104113416,0.902022362
43914,43914,"MSTRG.14987.4",13,1936,"MSTRG.14987",".",1,1,6.970222,2.990074,8.982733,11.855632,13.776122,11.53816233,9.563098,1,3.150463,4.571187,3.858821666,1.948160372,0.0244699,1.528787247,0.612387649,0.690546381
116216,116216,"rna-XM_003555955.4",7,2241,"MSTRG.39210","CRK70",3.008096,3.610332,2.201059,2.939829,14.666125,7.374779,11.951493,11.330799,44.473423,26.263769,37.006126,35.91443933,3.85423744,1.946445451,0.017944158,12.21650624,3.610759848,0.10580844
82345,82345,"MSTRG.28016.2",11,2210,"MSTRG.28016",".",1.186814,1.605876,1.625798,1.472829333,7.368867,3.669114,5.985126,5.674369,1.078792,6.140392,3.031617,3.416933667,3.852699611,1.945869706,0.018160224,2.319979369,1.214111976,0.002102011
61275,61275,"rna-XM_006589671.4",16,2131,"MSTRG.20791","LOC100805180",12.994967,11.890038,13.459924,12.781643,54.408264,26.550148,66.412025,49.123479,44.037239,23.959995,31.088552,33.02859533,3.843283606,1.942339441,0.03708653,2.584064923,1.369642317,0.354401288
4273,4273,"rna-NM_001251556.2",7,3514,"MSTRG.1405","SCA1",4.443019,4.033294,2.951972,3.809428333,20.322742,7.675672,15.830528,14.60964733,46.24778,39.922493,63.485516,49.885263,3.835128543,1.939274934,0.044255334,13.09520974,3.710967261,0.122542793
37727,37727,"rna-XM_006583379.3",3,779,"MSTRG.12838","LOC100812612",1.768977,2.672021,4.37228,2.937759333,9.255159,7.945478,16.520527,11.240388,25.167511,16.742336,17.269653,19.7265,3.826177275,1.935903718,0.040220052,6.714811448,2.747346889,0.099783087
59580,59580,"rna-XM_003536266.4",8,1975,"MSTRG.20152","LOC100797211",1,1.750427,1.820847,1.523758,6.157269,4.424894,6.886522,5.822895,8.112559,7.438944,6.531752,7.361085,3.821404055,1.934102809,0.005185992,4.830875375,2.272284635,0.016395202
89763,89763,"MSTRG.30444.2",12,3762,"MSTRG.30444",".",2.505765,2.129447,1.905265,2.180159,8.245516,11.518221,5.178294,8.314010333,19.164272,17.374279,1.118052,12.552201,3.813488068,1.931111186,0.028952168,5.757470441,2.525435099,0.350667855
93940,93940,"rna-XM_041010677.1",8,3327,"MSTRG.31731","LOC100812261",1,1,1,1,3.909636,4.627269,2.865136,3.800680333,4.586962,2.496108,3.333715,3.472261667,3.800680333,1.926257688,0.005418436,3.472261667,1.795875672,5.23e-05
96360,96360,"rna-XM_003549689.5",2,1453,"MSTRG.32547","LOC100799838",29.921108,12.378326,11.516684,17.938706,67.34462,40.747601,95.869469,67.98723,48.283527,54.771069,64.617115,55.89057033,3.789974037,1.922187965,0.042275277,3.115641135,1.639529071,0.303453299
40170,40170,"MSTRG.13569.1",3,2739,"MSTRG.13569",".",2.757614,4.620593,6.674139,4.684115333,21.775829,16.543007,14.890075,17.73630367,29.741276,16.312647,16.512941,20.85562133,3.786478856,1.920856873,0.005250973,4.452414137,2.15458779,0.160098787
30339,30339,"rna-XM_014776224.3",16,3815,"MSTRG.10347","LOC100815770",1,1.004701,1,1.001567,2.342331,5.602589,3.394398,3.779772667,1,1,1,1,3.77385903,1.916040533,0.044477145,0.998435452,-0.002258934,0.374629799
2694,2694,"MSTRG.845.11",23,3468,"MSTRG.845",".",2.18586,1.021652,4.202564,2.470025333,10.991477,8.514795,8.413261,9.306511,6.478982,3.969234,2.604529,4.350915,3.767779575,1.913714566,0.00550955,1.761485982,0.816792994,0.356922972
101097,101097,"rna-XM_003549313.5",5,1491,"MSTRG.34209","LOC100815312",22.358753,15.322818,24.805857,20.82914267,109.478226,44.014027,81.589355,78.360536,79.877853,60.47673,55.486061,65.28021467,3.762062474,1.911523807,0.039950483,3.13408073,1.648042342,0.34416768
61410,61410,"rna-XM_014763442.3",7,1521,"MSTRG.20856","LOC100776335",4.915682,1.028261,1.15989,2.367944333,11.398949,10.012017,5.299959,8.903641667,9.380277,7.399818,2.736722,6.505605667,3.760072203,1.910760366,0.043512372,2.747364276,1.458048211,0.311833763
116036,116036,"rna-NM_001248102.3",1,1174,"MSTRG.39148","LOC100306181",1.988478,2.404381,2.280003,2.224287333,8.75697,4.766369,11.533037,8.352125333,29.936049,35.17403,38.823833,34.64463733,3.754966909,1.908800194,0.035725543,15.57561238,3.961216981,0.100621258
34327,34327,"rna-NM_001250874.2",5,3775,"MSTRG.11656","LOC100499653",3.162223,3.898346,1.689188,2.916585667,14.681251,6.972473,10.970221,10.87464833,21.479874,29.310137,22.274218,24.354743,3.728554404,1.898616392,0.026482535,8.350429502,3.061850404,0.103054417
118761,118761,"rna-XM_041013649.1",5,3293,"MSTRG.40109","LOC100785433",3.58584,1,1.064818,1.883552667,8.054319,4.771217,8.177175,7.000903667,8.875441,9.327418,8.817969,9.006942667,3.716861116,1.894084782,0.021830117,4.781890533,2.257581104,0.051705137
56274,56274,"rna-XM_014762998.3",3,2387,"MSTRG.19175","LOC102662356",5.267169,3.820195,2.552038,3.879800667,16.085624,8.32104,18.603371,14.33667833,13.768716,13.902903,17.089447,14.92035533,3.695210029,1.885656367,0.03062409,3.845649973,1.943227456,0.130384544
88929,88929,"MSTRG.30236.3",5,2042,"MSTRG.30236",".",1,1,1,1,4.031388,4.274713,2.726195,3.677432,2.708198,4.171599,1,2.626599,3.677432,1.878698665,0.005093569,2.626599,1.393195963,0.139264788
9570,9570,"rna-XM_003519064.5",2,1606,"MSTRG.3213","LOC100809258",6.458121,4.532796,5.738943,5.57662,23.854963,10.587957,26.715176,20.386032,23.138073,29.353422,29.705568,27.399021,3.655625092,1.87011812,0.041471494,4.91319491,2.296661473,0.153420699
37502,37502,"rna-XM_041016940.1",11,2292,"MSTRG.12751","LOC100783382",1,1,1,1,3.953745,3.46723,3.482192,3.634389,1,1,1,1,3.634389,1.861712844,7.92e-05,1,0,0.373900966
102122,102122,"rna-XM_003552023.4",1,1046,"MSTRG.34607","LOC100807677",44.64967,20.408239,8.921453,24.65978733,123.01149,53.694534,91.314056,89.34002667,69.865784,131.342819,80.548355,93.918986,3.622903371,1.857146327,0.046034815,3.808588644,1.929256475,0.312333441
108140,108140,"MSTRG.36581.3",8,2901,"MSTRG.36581",".",1,1,1,1,2.644119,4.537329,3.678242,3.619896667,3.226176,1,1,1.742058667,3.619896667,1.855948515,0.008731064,1.742058667,0.80079321,0.223970256
92958,92958,"MSTRG.31488.17",5,941,"MSTRG.31488",".",1.042641,1,1.021397,1.021346,4.891011,2.260055,3.937128,3.696064667,3.865119,3.109428,2.563686,3.179411,3.618817391,1.85551831,0.025403913,3.112961719,1.638287836,0.002371043
102170,102170,"rna-XM_003552074.5",1,491,"MSTRG.34636","LOC100792830",3.27418,3.970397,2.175503,3.140026667,15.187393,5.911905,12.931419,11.34357233,24.147636,28.075941,43.376846,31.86680767,3.612571974,1.853026331,0.044684988,10.14857867,3.343205785,0.121924816
67887,67887,"MSTRG.23159.1",14,3154,"MSTRG.23159",".",1.908393,2.092537,3.474342,2.491757333,10.185577,7.192377,9.596826,8.991593333,1,6.791541,4.36733,4.052957,3.608534914,1.851413213,0.003346075,1.62654563,0.701811295,0.048523348
80763,80763,"MSTRG.27452.4",11,3537,"MSTRG.27452",".",1.53492,1,1.02256,1.185826667,3.284992,4.483778,5.007847,4.258872333,4.541314,1.16754,1.658226,2.455693333,3.591479643,1.844578338,0.004677206,2.070870391,1.050237263,0.078218335
10939,10939,"rna-XM_003518388.5",1,2492,"MSTRG.3731","LOC100793498",1.241523,1.231367,1.107579,1.193489667,5.765335,2.513934,4.578156,4.285808333,3.958874,2.854692,3.426159,3.413241667,3.590989058,1.844381257,0.031315522,2.859883719,1.515956489,5.77e-06
57844,57844,"rna-XM_003535908.5",3,3001,"MSTRG.19559","LOC100780762",2.53485,1,1,1.511616667,6.752692,4.997598,4.48307,5.41112,3.808987,3.905559,4.130091,3.948212333,3.579690618,1.839834905,0.010399485,2.611913734,1.385107248,0.011469259
78091,78091,"rna-NM_001251605.2",2,562,"MSTRG.26450","LOC100500210",25.132742,23.099504,15.76518,21.33247533,77.569122,52.241386,99.098938,76.30314867,67.406364,44.058594,56.583405,56.016121,3.57685395,1.838691211,0.016501057,2.625861281,1.392790704,0.383922677
97485,97485,"rna-NM_001255019.2",3,1027,"MSTRG.33021","LOC100800017",3.867071,2.541008,3.609788,3.339289,16.017622,8.805827,10.924548,11.915999,11.951032,13.103735,12.745001,12.59992267,3.568423997,1.835287045,0.016996236,3.773235162,1.915802017,0.108824116
455,455,"rna-XM_041018383.1",8,2392,"MSTRG.209","LOC100809077",1,1,1.031988,1.010662667,4.156359,3.950725,2.674328,3.593804,3.257871,2.596388,2.856982,2.903747,3.555888744,1.830210186,0.005086868,2.873111964,1.522614215,0.000751159
49440,49440,"rna-NM_001248683.2",5,1949,"MSTRG.16830","LOC547630",17.637197,18.657362,14.06505,16.78653633,74.934723,34.032703,69.956161,59.64119567,32.913515,55.406734,56.780418,48.366889,3.552918511,1.8290046,0.029744062,2.88129058,1.526715165,0.305869472
77450,77450,"rna-XM_041008295.1",7,2762,"MSTRG.26220","LOC100787772",1,1,1,1,3.798193,1.927651,4.893858,3.539900667,1.933003,1.003185,5.349569,2.761919,3.539900667,1.823708877,0.042683148,2.761919,1.46567101,0.019737772
4807,4807,"MSTRG.1609.1",33,5799,"MSTRG.1609",".",1,1.007535,1,1.002511667,2.63739,5.117002,2.819743,3.524711667,1.748142,5.881516,1.655199,3.094952333,3.515880946,1.813886219,0.03414808,3.087198319,1.626298163,0.035819721
39703,39703,"rna-XM_003529246.5",4,1139,"MSTRG.13397","LOC100810449",3.172846,3.57991,3.034817,3.262524333,11.270899,7.387532,15.697295,11.45190867,22.846544,35.543755,58.160431,38.85024333,3.510137396,1.811527503,0.027187159,11.90803175,3.573863068,0.131738004
82758,82758,"MSTRG.28183.4",2,1492,"MSTRG.28183",".",1,1,1.557935,1.185978333,5.680406,2.268477,4.534923,4.161268667,1,3.622095,4.891013,3.171036,3.508722335,1.810945784,0.043326654,2.673772287,1.418876603,0.008736021
85506,85506,"rna-XM_041008873.1",6,3845,"MSTRG.28953","LOC100789223",1,1,1,1,3.794491,2.434014,4.285085,3.50453,4.435139,3.701625,1,3.045588,3.50453,1.809220974,0.010630292,3.045588,1.606720791,0.120147381
74126,74126,"rna-XM_003543424.5",4,2140,"MSTRG.25028","LOC100809557",15.391842,13.786893,6.969057,12.049264,50.145832,23.669031,52.38512,42.066661,71.31324,84.064148,86.106621,80.49466967,3.491222451,1.803732284,0.035029646,6.680463609,2.739948226,0.170762092
39851,39851,"MSTRG.13444.3",9,3122,"MSTRG.13444",".",1,1.240741,1,1.080247,4.489763,1.88425,4.90359,3.759201,1.468407,3.181047,9.715002,4.788152,3.47994579,1.799064832,0.047608163,4.432460354,2.148107727,0.060912332
44885,44885,"MSTRG.15345.8",11,3357,"MSTRG.15345",".",2.857377,1.3242,1.141417,1.774331333,7.280151,5.287877,5.955594,6.174540667,4.091643,7.215511,3.00359,4.770248,3.479925395,1.799056377,0.00530888,2.688476448,1.426788833,0.059534733
96030,96030,"MSTRG.32423.1",10,4284,"MSTRG.32423",".",1,1,1,1,3.817025,3.55654,3.042044,3.471869667,3.703708,3.177501,2.913669,3.264959333,3.471869667,1.79571279,0.000408542,3.264959333,1.707065022,0.000168926
68677,68677,"MSTRG.23432.1",4,1593,"MSTRG.23432",".",1.952336,1.026983,9.652016,4.210445,18.029976,10.607043,14.880887,14.50596867,1.075781,8.896999,8.594711,6.189163667,3.445234094,1.784602013,0.041568746,1.469954759,0.555771754,0.581134413
35359,35359,"rna-XM_006582343.4",13,2445,"MSTRG.11995","LOC100820578",1.055574,2.079943,1,1.378505667,4.691039,5.943851,3.595384,4.743424667,1.042503,1.786097,1.458978,1.429192667,3.440990328,1.782823837,0.01164692,1.036769526,0.052095219,0.386273588
44725,44725,"rna-NM_001354949.1",6,1923,"MSTRG.15289","LOC100810127",20.246735,18.075043,20.138948,19.48690867,90.142197,52.677788,57.357063,66.72568267,56.582458,36.974888,37.552982,43.70344267,3.424128671,1.775736916,0.016118234,2.242707831,1.165241685,0.524448934
68338,68338,"rna-XM_003540981.5",15,2271,"MSTRG.23308","LOC100808791",1.415994,1,1.8286,1.414864667,6.145203,3.331575,5.031832,4.836203333,4.282353,4.117406,3.155673,3.851810667,3.41813846,1.773210838,0.015943143,2.722388054,1.444872726,0.002780943
101865,101865,"rna-XM_003553135.4",1,831,"MSTRG.34502","LOC100527578",2.913475,1.542953,1.612149,2.022859,8.507611,4.607673,7.612592,6.909292,6.119539,9.222071,3.806352,6.382654,3.415607316,1.772142121,0.017910824,3.155263911,1.657760679,0.071659132
117262,117262,"MSTRG.39593.2",5,2465,"MSTRG.39593",".",1.604081,1.79826,1.124929,1.50909,6.330217,3.444883,5.669493,5.148197667,5.813273,3.419628,4.312462,4.515121,3.41145834,1.770388599,0.015295281,2.991949453,1.581085802,0.002845209
49217,49217,"rna-XM_041017732.1",14,2088,"MSTRG.16759","LOC100809943",1.607477,1.658608,9.188356,4.151480333,16.92836,15.198272,10.280785,14.13580567,2.297605,7.799729,2.508335,4.201889667,3.405003645,1.767656343,0.035876331,1.012142496,0.017412417,0.776337995
91040,91040,"rna-XM_026125956.1",1,270,"MSTRG.30735","LOC112999626",1.813116,1.685099,1.366004,1.621406333,6.787469,3.01486,6.714763,5.505697333,8.964471,9.031748,8.912629,8.969616,3.39563083,1.763679619,0.036192671,5.531997635,2.46780054,0.041882712
22553,22553,"MSTRG.7619.3",9,1404,"MSTRG.7619",".",2.991282,1.682052,2.319938,2.331090667,11.474339,5.267212,6.997979,7.913176667,4.834775,5.065836,6.939108,5.613239667,3.394624147,1.763251848,0.041667387,2.407988564,1.26782854,0.053479154
65633,65633,"rna-XM_006591656.4",1,783,"MSTRG.22443","LOC102660194",16.737965,6.110017,4.853352,9.233778,32.083931,23.474777,37.976475,31.17839433,26.425758,19.418011,31.795761,25.87984333,3.376558797,1.75555368,0.017796605,2.802736142,1.486835931,0.304323532
78199,78199,"MSTRG.26504.2",3,2215,"MSTRG.26504",".",1.187235,1.28074,1.07488,1.180951667,4.36043,3.336854,4.26112,3.986134667,5.792706,3.72438,4.143901,4.553662333,3.375358009,1.75504053,0.001066133,3.855926081,1.947077395,0.001254854
66576,66576,"MSTRG.22686.2",4,1166,"MSTRG.22686",".",17.815628,7.531131,10.201941,11.84956667,37.846241,31.607353,49.906204,39.78659933,48.111359,110.748032,37.852062,65.57048433,3.357641714,1.747448292,0.010724024,5.533576557,2.468212249,0.263277999
23950,23950,"rna-XM_006579493.4",15,2077,"MSTRG.8179","LOC100804903",1.190158,1.595649,1,1.261935667,5.570841,2.706753,4.429813,4.235802333,4.321738,5.68407,1,3.668602667,3.356591342,1.746996903,0.024999959,2.907123368,1.539592296,0.175881765
62738,62738,"MSTRG.21341.1",12,2431,"MSTRG.21341",".",1.046409,1.086904,1.021831,1.051714667,3.654392,2.891871,4.027637,3.524633333,2.875919,3.988409,3.970526,3.611618,3.351320891,1.744729832,0.001790535,3.434028367,1.779901957,0.000136498
88166,88166,"rna-XM_003546142.5",3,1845,"MSTRG.29940","LOC100818119",17.736431,22.966024,20.075331,20.259262,93.129524,39.781487,70.544785,67.81859867,133.580933,125.805809,149.452972,136.2799047,3.347535496,1.743099353,0.037600579,6.726795117,2.749919318,0.178422969
