"number","t_id","t_name","num_exons","length","gene_id","gene_name","ctr_rep1+1","ctr_rep2+1","ctr_rep3+1","average control+1","t20_rep1+1","t20_rep2+1","t20_rep3+1","average t20+1","t40_rep1+1","t40_rep2+1","t40_rep3+1","average t40+1","FC average t20/control","log2FC t20","pvalue t20","FC average t40","log2FCt40","pvalue t40"
112599,112599,"rna-XM_003554584.5",6,1028,"MSTRG.38068","LOC100811105",33.905209,14.401358,27.861618,25.389395,4.56516,11.769071,8.591368,8.308533,21.9221,31.262951,38.56921,30.58475367,0.327244229,-1.611560345,0.04948388,1.204627116,0.268586639,0.872140611
43457,43457,"MSTRG.14812.1",7,3784,"MSTRG.14812",".",6.723731,6.952961,7.59413,7.090274,2.846593,1.747635,2.378446,2.324224667,3.622671,2.850045,3.500596,3.324437333,0.327804633,-1.60909185,0.000317083,0.4688729,-1.092731198,0.011408478
107859,107859,"MSTRG.36473.2",9,3130,"MSTRG.36473",".",16.623262,11.015781,16.267669,14.63557067,5.361061,1.665578,7.366549,4.797729333,2.320734,1.99833,2.516287,2.278450333,0.327812932,-1.609055326,0.016241412,0.155678954,-2.683354173,0.002638688
54506,54506,"MSTRG.18541.4",18,2362,"MSTRG.18541",".",4.777983,6.191732,4.731025,5.23358,2.025761,1,2.154803,1.726854667,2.635498,2.642674,2.017973,2.432048333,0.329956677,-1.599651482,0.004342522,0.464700708,-1.105626251,0.010499903
101959,101959,"MSTRG.34542.1",1,654,"MSTRG.34542",".",5.097302,4.729926,4.498351,4.775193,1.193173,1.917274,1.644062,1.584836333,1.231347,1.972771,1.347569,1.517229,0.331889482,-1.591225186,0.000310191,0.317731451,-1.654120192,0.000819959
67217,67217,"rna-XM_041006454.1",4,1370,"MSTRG.22929","LOC112935895",14.465714,7.261639,12.13106,11.28613767,1.528696,4.77894,4.941777,3.749804333,7.507336,2.114015,4.5067,4.709350333,0.332248679,-1.589664631,0.034650227,0.417268553,-1.260951898,0.033886454
79118,79118,"rna-XM_003543311.5",1,574,"MSTRG.26861","LOC100305771",94.573059,61.140648,52.701653,69.47178667,6.18464,36.719906,26.35738,23.08730867,8.284149,4.529411,4.618335,5.810631667,0.332326399,-1.589327194,0.041123227,0.083640165,-3.57966029,0.00693292
31354,31354,"rna-XM_014776366.3",10,3400,"MSTRG.10739","LOC100799771",9.101393,7.520264,4.058188,6.893281667,2.787016,3.056352,1.06738,2.303582667,1.360855,1.151501,1.001035,1.171130333,0.33417794,-1.581311595,0.046715763,0.169894455,-2.557289327,0.016006389
21496,21496,"rna-XM_003523063.5",11,1689,"MSTRG.7254","LOC100808961",7.514107,3.116849,5.753886,5.461614,2.330778,1.498461,1.650752,1.826663667,2.191863,1.804735,2.009089,2.001895667,0.334454919,-1.580116331,0.049342147,0.366539207,-1.447960568,0.045054922
36514,36514,"rna-XM_006583098.4",1,762,"MSTRG.12390","LOC102663438",31.489643,18.13571,15.788831,21.804728,8.818398,6.361819,6.709181,7.296466,6.081444,14.302913,7.385033,9.256463333,0.334627701,-1.579371216,0.042759998,0.42451634,-1.236108008,0.044715673
101986,101986,"rna-XM_003551865.4",5,1458,"MSTRG.34555","LOC100809811",5.732699,4.293012,3.426809,4.484173333,2.507196,1.004797,1.005318,1.505770333,5.983177,5.385776,4.157413,5.175455333,0.335796639,-1.574340305,0.023747101,1.15416041,0.20684375,0.479564465
71333,71333,"MSTRG.24183.4",6,2177,"MSTRG.24183",".",5.875154,4.58923,6.917466,5.79395,1,3.850336,1,1.950112,2.73174,1,1,1.577246667,0.336577292,-1.57099025,0.029910472,0.272223037,-1.877138933,0.00320222
24704,24704,"rna-NM_001369253.1",2,1247,"MSTRG.8424","LOC100500459",76.752831,68.905327,53.812466,66.490208,13.919715,31.971634,21.586193,22.492514,24.468561,18.718164,20.584522,21.25708233,0.338283105,-1.563696969,0.006693135,0.319702449,-1.645198299,0.005492911
25263,25263,"MSTRG.8540.1",1,783,"MSTRG.8540",".",7.634429,15.366239,10.525177,11.17528167,2.255664,5.547719,3.583978,3.795787,1.571218,1.836871,1.531151,1.646413333,0.339659179,-1.557840253,0.039463777,0.147326339,-2.762912719,0.012055677
112529,112529,"MSTRG.38044.1",3,1121,"MSTRG.38044",".",14.628498,12.322012,7.413491,11.454667,3.181212,4.043778,4.557988,3.927659333,3.876211,5.371119,5.413392,4.886907333,0.342887256,-1.54419381,0.025430411,0.42663024,-1.228941865,0.041394523
108120,108120,"MSTRG.36577.1",4,1961,"MSTRG.36577",".",2.420162,5.085804,3.113533,3.539833,1,1,1.658471,1.219490333,2.164167,3.51102,2.320338,2.665175,0.344505047,-1.537402976,0.048711426,0.752909812,-0.409451033,0.176998316
5932,5932,"MSTRG.2061.1",2,1544,"MSTRG.2061",".",16.294136,15.010016,14.476614,15.26025533,1.694254,8.070782,6.140481,5.301839,3.897576,3.177368,3.376066,3.48367,0.347427935,-1.525214336,0.007120874,0.228283861,-2.131099229,0.000377893
75178,75178,"rna-NM_001355548.1",1,728,"MSTRG.25378","LOC111138523",94.23085,54.143559,57.360836,68.578415,28.310652,21.201862,22.135468,23.88266067,27.304188,43.291527,27.981201,32.858972,0.348253319,-1.521790993,0.0266699,0.479144524,-1.061467215,0.042216505
99083,99083,"MSTRG.33651.1",2,788,"MSTRG.33651",".",32.097485,34.776203,40.415184,35.76295733,11.025937,16.433627,10.074998,12.51152067,14.565875,18.956356,28.507856,20.67669567,0.349845807,-1.515208894,0.001798232,0.57815956,-0.790460394,0.09242187
45371,45371,"rna-XM_003531520.4",7,1694,"MSTRG.15536","LOC100798755",22.538607,35.579262,27.656708,28.59152567,3.930775,17.500647,8.582778,10.00473333,10.697067,12.266826,16.398889,13.12092733,0.349919534,-1.514904891,0.027786998,0.45890966,-1.123717919,0.039594377
36094,36094,"rna-XM_003530162.5",6,2042,"MSTRG.12247","LOC100808320",4.124688,5.258304,6.030885,5.137959,1.559064,1.497003,2.357176,1.804414333,15.11654,2.493545,14.076965,10.56235,0.351192824,-1.509664729,0.00574707,2.055748207,1.03966357,0.485021336
56556,56556,"rna-XM_003536997.5",1,980,"MSTRG.19267","LOC100813230",4.064651,2.620107,2.588104,3.090954,1,1,1.270481,1.090160333,1.608112,9.064419,6.393717,5.688749333,0.352693807,-1.503511851,0.015600515,1.840450985,0.880059328,0.620659465
63799,63799,"rna-XM_014763956.3",15,2177,"MSTRG.21779","LOC100796006",3.355097,6.997135,4.27373,4.875320667,1.828846,1.507055,1.825359,1.72042,4.213919,2.873426,1.736431,2.941258667,0.352883455,-1.502736304,0.045405434,0.603295428,-0.729063446,0.073210382
