"...1","t_id","t_name","num_exons","length","gene_id","gene_name","ctr_rep1+1","ctr_rep2+1","ctr_rep3+1","average control+1","t20_rep1+1","t20_rep2+1","t20_rep3+1","average t20+1","t40_rep1+1","t40_rep2+1","t40_rep3+1","average t40+1","FC average t20/control","log2FC t20","pvalue t20","FC average t40","log2FCt40","pvalue t49"
39703,39703,"rna-XM_003529246.5",4,1139,"MSTRG.13397","LOC100810449",3.172846,3.57991,3.034817,3.262524333,11.270899,7.387532,15.697295,11.45190867,22.846544,35.543755,58.160431,38.85024333,3.510137396,1.811527503,0.027187159,11.90803175,3.573863068,0.026161586
74126,74126,"rna-XM_003543424.5",4,2140,"MSTRG.25028","LOC100809557",15.391842,13.786893,6.969057,12.049264,50.145832,23.669031,52.38512,42.066661,71.31324,84.064148,86.106621,80.49466967,3.491222451,1.803732284,0.035029646,6.680463609,2.739948226,0.000207341
96030,96030,"MSTRG.32423.1",10,4284,"MSTRG.32423",".",1,1,1,1,3.817025,3.55654,3.042044,3.471869667,3.703708,3.177501,2.913669,3.264959333,3.471869667,1.79571279,0.000408542,3.264959333,1.707065022,0.000618961
117262,117262,"MSTRG.39593.2",5,2465,"MSTRG.39593",".",1.604081,1.79826,1.124929,1.50909,6.330217,3.444883,5.669493,5.148197667,5.813273,3.419628,4.312462,4.515121,3.41145834,1.770388599,0.015295281,2.991949453,1.581085802,0.014401887
91040,91040,"rna-XM_026125956.1",1,270,"MSTRG.30735","LOC112999626",1.813116,1.685099,1.366004,1.621406333,6.787469,3.01486,6.714763,5.505697333,8.964471,9.031748,8.912629,8.969616,3.39563083,1.763679619,0.036192671,5.531997635,2.46780054,7.3e-07
78199,78199,"MSTRG.26504.2",3,2215,"MSTRG.26504",".",1.187235,1.28074,1.07488,1.180951667,4.36043,3.336854,4.26112,3.986134667,5.792706,3.72438,4.143901,4.553662333,3.375358009,1.75504053,0.001066133,3.855926081,1.947077395,0.006008231
62738,62738,"MSTRG.21341.1",12,2431,"MSTRG.21341",".",1.046409,1.086904,1.021831,1.051714667,3.654392,2.891871,4.027637,3.524633333,2.875919,3.988409,3.970526,3.611618,3.351320891,1.744729832,0.001790535,3.434028367,1.779901957,0.002252779
88166,88166,"rna-XM_003546142.5",3,1845,"MSTRG.29940","LOC100818119",17.736431,22.966024,20.075331,20.259262,93.129524,39.781487,70.544785,67.81859867,133.580933,125.805809,149.452972,136.2799047,3.347535496,1.743099353,0.037600579,6.726795117,2.749919318,8.3e-05
118041,118041,"rna-XM_003556421.5",7,1869,"MSTRG.39887","LOC100807570",1.690902,1.806778,3.816393,2.438024333,10.065811,5.964229,8.447809,8.159283,7.973962,7.531438,6.365441,7.290280333,3.346678246,1.742729855,0.014238023,2.990241006,1.580261767,0.004467576
30619,30619,"MSTRG.10447.6",20,2162,"MSTRG.10447",".",3.822838,4.27202,3.430906,3.841921333,14.00772,8.314873,15.843403,12.72199867,36.39584,30.934692,44.542839,37.29112367,3.311363655,1.727425457,0.01760333,9.706373566,3.278932386,0.001077384
107081,107081,"rna-XM_006602891.4",2,1452,"MSTRG.36201","LOC100812131",2.590651,1.820318,2.752934,2.387967667,11.321456,4.855528,7.407572,7.861518667,16.433549,17.608816,23.235485,19.09261667,3.292137819,1.719024733,0.045125779,7.995341367,2.999159632,0.001399094
70964,70964,"rna-NM_001249653.2",2,885,"MSTRG.24069","GLYI-17",2.010736,3.054191,1.364116,2.143014333,8.414461,6.831562,5.907205,7.051076,14.90769,10.989409,21.755732,15.884277,3.290260774,1.718201931,0.005112317,7.412118881,2.889886021,0.012494626
19057,19057,"rna-XM_003522630.4",2,938,"MSTRG.6593","LOC100795131",3.149555,3.410891,3.478656,3.346367333,14.491385,5.992861,12.541584,11.00861,6.849121,13.448577,14.368349,11.555349,3.289719539,1.717964594,0.040785453,3.453102379,1.787893109,0.025736569
106884,106884,"rna-XM_006602843.4",1,1043,"MSTRG.36123","LOC100791253",3.026,3.286602,2.620481,2.977694333,11.078695,6.318638,11.966247,9.78786,16.617055,43.681892,34.11607,31.47167233,3.287060022,1.7167978,0.01814108,10.56914136,3.401786271,0.022863426
74643,74643,"rna-XM_003542108.5",3,1492,"MSTRG.25204","LOC100782104",2.543771,7.37916,3.368531,4.430487333,10.034937,12.908728,20.729517,14.55772733,13.363425,18.114733,27.718542,19.73223333,3.285807235,1.716247846,0.04541537,4.453738798,2.15501695,0.026860983
86099,86099,"rna-XM_003546429.5",4,2330,"MSTRG.29163","LOC100792940",5.34899,4.812525,2.850896,4.337470333,17.904512,8.714155,16.062579,14.227082,10.461827,15.435927,19.590229,15.162661,3.280041339,1.713713998,0.027260594,3.495738261,1.805597169,0.016923697
27922,27922,"MSTRG.9427.4",6,1425,"MSTRG.9427",".",4.530377,3.105831,3.377475,3.671227667,11.682888,9.940463,14.420996,12.01478233,12.500853,10.90585,16.217039,13.207914,3.272687892,1.710476023,0.003727115,3.597683173,1.847068142,0.004285089
73849,73849,"rna-NM_001249652.3",1,702,"MSTRG.24910","LOC100500597",43.65979,60.012691,31.631781,45.10142067,185.08075,97.637978,157.621872,146.7802,289.743103,191.547775,153.230148,211.5070087,3.254447373,1.702412585,0.019904143,4.689586393,2.229460687,0.015968182
52739,52739,"MSTRG.17859.3",4,1287,"MSTRG.17859",".",3.091231,2.721406,1.686156,2.499597667,8.782956,6.867875,8.709031,8.119954,13.703959,10.264976,5.297959,9.755631333,3.248504393,1.699775656,0.001734507,3.902880636,1.964539341,0.042785411
32085,32085,"MSTRG.11007.2",9,3731,"MSTRG.11007",".",1.639171,1.737019,1.496258,1.624149333,4.596664,3.843926,7.373535,5.271375,8.204435,9.700128,4.842243,7.582268667,3.245622118,1.698495039,0.027506228,4.668455365,2.22294529,0.0143423
3627,3627,"MSTRG.1132.1",15,2735,"MSTRG.1132",".",19.952974,5.609843,6.081108,10.547975,41.588093,26.848389,33.137909,33.85813033,44.179111,41.618351,53.323997,46.37381967,3.209917575,1.682536252,0.021412138,4.396466589,2.136344505,0.00370506
63374,63374,"rna-XM_003538860.4",6,1571,"MSTRG.21610","LOC100777578",2.016725,3.600899,1.956288,2.524637333,8.19978,7.921355,7.961551,8.027562,9.588157,10.045598,21.451916,13.69522367,3.179689175,1.668885744,0.000542819,5.424630101,2.439524765,0.046336566
79956,79956,"rna-XM_003543472.5",2,1317,"MSTRG.27140","LOC100791492",23.418375,16.357696,21.859375,20.54514867,78.854225,35.130592,80.626488,64.870435,126.214066,86.731995,68.514366,93.82014233,3.157457561,1.658763343,0.042022879,4.56653509,2.191099919,0.012957947
118690,118690,"rna-NM_001248081.1",1,633,"MSTRG.40098","LOC100500484",13.100445,3.366752,33.44994,16.63904567,65.23085,36.193779,56.04158,52.48873633,149.971909,81.571808,75.683899,102.4092053,3.154552093,1.657435175,0.043760165,6.154752342,2.621700806,0.027991776
117749,117749,"MSTRG.39768.5",25,3127,"MSTRG.39768",".",1.00219,1.741496,1.771721,1.505135667,6.356368,5.093999,2.694647,4.715004667,6.056549,4.456403,4.051164,4.854705333,3.13261108,1.647365667,0.043670815,3.225427076,1.689490199,0.00717769
116220,116220,"rna-XM_003555956.4",7,2240,"MSTRG.39211","CRK71",1,1,1.542225,1.180741667,3.743068,2.489645,4.730047,3.654253333,12.111981,5.839015,6.691113,8.214036333,3.094879631,1.6298833,0.021290271,6.956675251,2.798397975,0.023475179
23215,23215,"rna-XM_003525639.4",1,486,"MSTRG.7906","LOC100783889",1.913487,1.49559,1.370572,1.593216333,6.675506,2.839516,5.149423,4.888148333,10.674077,7.108517,10.140774,9.307789333,3.068100817,1.61734589,0.043092722,5.842137781,2.546496383,0.002347504
23847,23847,"rna-NM_001252931.2",6,1273,"MSTRG.8138","HIR3",7.374564,5.999916,6.848418,6.740966,20.9093,15.455661,25.333342,20.566101,47.247078,35.88924,17.069607,33.401975,3.050913029,1.609241054,0.008693411,4.955072463,2.308906156,0.038910383
115226,115226,"rna-XM_006605722.4",6,1560,"MSTRG.38838","LOC100798343",1,1.254703,1,1.084901,4.56868,2.416904,2.834126,3.273236667,2.342901,3.678259,3.355445,3.125535,3.017083279,1.593154519,0.030092834,2.880940289,1.526539759,0.007686536
49928,49928,"rna-XM_003535071.5",1,1946,"MSTRG.17011","LOC100786800",3.433364,4.469907,2.165815,3.356362,14.046366,7.784701,8.499916,10.11032767,13.255829,12.206369,8.723171,11.395123,3.01228761,1.590859524,0.031833181,3.395081639,1.763446266,0.006182124
92955,92955,"MSTRG.31488.13",5,1118,"MSTRG.31488",".",1.249129,1.468598,1.040706,1.252811,5.475975,2.56969,3.275417,3.773694,7.986326,6.486146,15.746908,10.07312667,3.012181406,1.590808658,0.046295784,8.040420039,3.007270871,0.037267564
74644,74644,"rna-XM_003542102.5",3,1452,"MSTRG.25205","LOC100778340",5.217787,6.532136,3.254995,5.001639333,15.993116,13.038664,15.780399,14.937393,12.678923,15.083961,18.636059,15.46631433,2.986499426,1.578455444,0.001795463,3.092249021,1.628656505,0.006092681
41192,41192,"rna-XM_003529596.5",2,1447,"MSTRG.13945","LOC100779095",50.344337,31.068079,25.134352,35.51558933,84.428284,85.621048,147.700851,105.9167277,86.997665,110.775803,126.761093,108.178187,2.982260175,1.576406125,0.033991677,3.045935293,1.606885294,0.006285187
91174,91174,"rna-NM_001364446.1",3,610,"MSTRG.30778","LOC100306006",8.528142,11.947432,12.897292,11.12428867,40.107803,19.498732,39.730644,33.112393,66.509171,46.793766,76.701591,63.33484267,2.976585199,1.573658189,0.033849863,5.6933836,2.509286307,0.004178123
6525,6525,"rna-XM_041010890.1",7,3381,"MSTRG.2278","LOC100797572",2.12373,1,1,1.374576667,3.98824,3.333875,4.927746,4.083287,6.84615,8.195826,11.367969,8.803315,2.970577851,1.570743598,0.010410559,6.404382681,2.679059516,0.005931745
65236,65236,"rna-XM_003538103.5",10,3038,"MSTRG.22316","LOC100805946",2.731488,1,1.529948,1.753812,5.013441,4.225208,6.311727,5.183458667,6.682857,6.832314,4.554034,6.023068333,2.955538374,1.563420952,0.012518555,3.434272506,1.78000452,0.008891828
85410,85410,"MSTRG.28904.1",2,374,"MSTRG.28904",".",1.255482,1.546895,1.637539,1.479972,5.451452,2.308686,5.331957,4.364031667,13.46676,6.374855,7.87005,9.237221667,2.948725832,1.560091689,0.049444978,6.241484073,2.641889108,0.022983892
112724,112724,"MSTRG.38122.2",16,2207,"MSTRG.38122",".",1.003838,1.294657,1.080257,1.126250667,4.670009,2.059791,3.220402,3.316734,5.674998,4.307432,6.543344,5.508591333,2.944934106,1.558235354,0.044920447,4.891088187,2.290155477,0.002619078
35229,35229,"rna-XM_003526297.5",7,1617,"MSTRG.11954","LOC100799947",8.477802,4.659976,5.091857,6.076545,20.179218,11.864218,21.527725,17.85705367,23.497622,18.456978,18.330189,20.09492967,2.938685333,1.555170887,0.022346168,3.306966322,1.725508353,0.002554891
107684,107684,"rna-XM_003551813.5",2,1733,"MSTRG.36421","LOC100778270",2.136385,3.143422,2.68887,2.656225667,11.254813,6.090612,5.835304,7.726909667,14.541736,9.793321,7.945853,10.76030333,2.908980876,1.540513812,0.047161496,4.050974834,2.018269122,0.015089785
65143,65143,"MSTRG.22283.2",10,1976,"MSTRG.22283",".",3.839136,1.483895,1,2.107677,7.096386,5.406077,5.775219,6.092560667,6.935011,6.309819,5.181295,6.142041667,2.890651967,1.53139492,0.017217201,2.914128525,1.543064508,0.016529194
16980,16980,"MSTRG.5801.1",6,1558,"MSTRG.5801",".",2.633633,2.510501,1.72759,2.290574667,7.946035,4.443429,7.430943,6.606802333,7.714606,9.84336,7.947475,8.501813667,2.884342706,1.52824259,0.018681469,3.711650962,1.892061048,0.001054287
91911,91911,"rna-XM_041010716.1",9,1036,"MSTRG.31075","LOC100781974",27.628912,24.322573,26.870459,26.27398133,94.092064,50.847546,82.169685,75.70309833,119.689728,85.437584,108.937668,104.6883267,2.881295277,1.526717516,0.018753064,3.984486606,1.994393848,0.001518738
63088,63088,"rna-XM_014763882.3",6,2817,"MSTRG.21481","LOC100779180",1.778683,1.463934,1.439041,1.560552667,5.743724,4.106005,3.629458,4.493062333,5.776436,6.144825,5.149687,5.690316,2.879148156,1.525642029,0.010701505,3.646346657,1.866451724,0.000184399
60178,60178,"MSTRG.20370.3",7,2403,"MSTRG.20370",".",4.086982,3.997344,1.270146,3.118157333,10.655846,8.166036,8.060782,8.960888,28.925985,27.139475,29.655077,28.57351233,2.873776735,1.522947983,0.009606256,9.16358903,3.195912758,2.81e-05
111791,111791,"MSTRG.37726.2",8,1592,"MSTRG.37726",".",4.733463,13.328273,4.656474,7.572736667,26.420799,23.596617,14.775712,21.59770933,33.448677,19.987631,19.334599,24.256969,2.852034909,1.511991641,0.036522864,3.203197215,1.679512625,0.037112733
105931,105931,"rna-XM_041011712.1",3,1223,"MSTRG.35769","LOC102661371",1.49213,1.667437,1.394789,1.518118667,5.061283,2.864336,5.001841,4.309153333,4.363308,4.40734,5.28643,4.685692667,2.838482543,1.505119869,0.018473741,3.08651278,1.625977765,0.000523722
25417,25417,"rna-XM_003524601.5",1,1659,"MSTRG.8560","LOC100799752",1.75012,1.31066,1.954091,1.671623667,5.332347,3.160475,5.705809,4.732877,3.973829,5.564022,5.997584,5.178478333,2.831305332,1.50146734,0.019916598,3.097873304,1.631278143,0.005517515
85053,85053,"MSTRG.28779.2",2,1768,"MSTRG.28779",".",1.207734,1.418249,1.318084,1.314689,4.809872,2.075283,4.277168,3.720774333,3.035171,6.649726,4.589173,4.758023333,2.830155522,1.500881334,0.045600653,3.619124624,1.855640788,0.030394091
