"...1","t_id","t_name","num_exons","length","gene_id","gene_name","ctr_rep1+1","ctr_rep2+1","ctr_rep3+1","average control+1","t20_rep1+1","t20_rep2+1","t20_rep3+1","average t20+1","t40_rep1+1","t40_rep2+1","t40_rep3+1","average t40+1","FC average t20/control","log2FC t20","pvalue t20","FC average t40","log2FCt40","pvalue t49"
38895,38895,"rna-XM_003529120.5",6,2328,"MSTRG.13209","LOC100789053",55.095539,46.703037,53.128616,51.64239733,9.83685,22.045975,22.929798,18.27087433,12.047668,9.864178,8.827867,10.246571,0.353796014,-1.499010301,0.002478472,0.19841393,-2.33341478,0.000106497
92815,92815,"rna-XM_003548490.5",7,1570,"MSTRG.31444","LOC100779467",7.06316,6.44991,7.72379,7.078953333,1.227085,2.832849,2.782735,2.280889667,1.769067,1.301076,1.174933,1.415025333,0.322207191,-1.633939403,0.001721107,0.199891886,-2.322708183,0.000158877
87696,87696,"MSTRG.29739.6",23,3066,"MSTRG.29739",".",4.646882,5.571145,4.677063,4.96503,1,1,3.67441,1.89147,1,1,1,1,0.380958423,-1.392294541,0.030959762,0.201408652,-2.311802435,0.000197352
63478,63478,"MSTRG.21659.6",8,1432,"MSTRG.21659",".",11.656205,7.021544,4.840366,7.839371667,4.7685,8.916219,8.35913,7.347949667,1.569518,1.65161,1.523471,1.581533,0.937313598,-0.093396282,0.84733705,0.201742316,-2.309414366,0.035753303
62129,62129,"rna-XM_006590444.3",1,992,"MSTRG.21114","LOC102665617",63.802856,31.601881,32.384808,42.596515,7.936874,12.764379,12.627541,11.109598,7.683352,12.320976,5.777812,8.594046667,0.260810022,-1.938928787,0.042549252,0.20175469,-2.309325886,0.034394561
7672,7672,"MSTRG.2669.2",20,4983,"MSTRG.2669",".",3.827441,8.478682,10.139806,7.481976333,3.746115,2.151615,13.826629,6.574786333,1.0195,2.467772,1.045054,1.510775333,0.878749951,-0.186475391,0.836284003,0.201921961,-2.308130269,0.037510989
86700,86700,"MSTRG.29376.2",3,765,"MSTRG.29376",".",17.63435,10.02244,13.17793,13.61157333,3.760298,9.983666,7.890574,7.211512667,2.830853,3.389962,2.047791,2.756202,0.529807429,-0.916460021,0.089361009,0.202489597,-2.304080303,0.008390116
46418,46418,"rna-XM_003531758.3",1,1086,"MSTRG.15907","LOC100792416",31.074696,26.020981,40.185532,32.42706967,3.881875,16.009727,17.240395,12.37733233,8.06025,5.569916,6.079598,6.569921333,0.381697528,-1.389498252,0.027981813,0.202606076,-2.303250657,0.003574254
32247,32247,"rna-XM_003526852.5",2,617,"MSTRG.11071","LOC100788332",140.249847,251.735672,347.625824,246.5371143,25.334192,227.419128,102.862877,118.5387323,50.968258,40.031242,59.256218,50.08523933,0.480814958,-1.056446316,0.202213289,0.203154967,-2.299347457,0.030950002
80053,80053,"MSTRG.27178.1",11,1462,"MSTRG.27178",".",23.618649,27.009636,25.038729,25.222338,2.826367,33.175106,22.150158,19.383877,4.246875,9.949129,1.183822,5.126608667,0.76852023,-0.379844858,0.548653281,0.203256679,-2.298625333,0.001865197
109546,109546,"rna-NM_001255365.2",7,1556,"MSTRG.36922","LOC100777575",4.532578,6.476993,7.117825,6.042465333,1.064208,2.353184,1.983463,1.800285,1.550753,1.015706,1.128354,1.231604333,0.297938821,-1.746911978,0.008071983,0.203824807,-2.294598443,0.003748306
11363,11363,"rna-XM_014770501.3",2,1556,"MSTRG.3902","LOC100781661",30.755306,30.986763,38.72263,33.488233,25.070051,2.057657,2.44181,9.856506,17.817755,1.901053,1,6.906269333,0.294327443,-1.76450603,0.042504426,0.206229732,-2.277675751,0.011795011
60708,60708,"MSTRG.20574.5",5,3432,"MSTRG.20574",".",8.293399,6.871239,3.590293,6.251643667,1.562346,9.814556,3.003363,4.793421667,1.332266,1.284539,1.284071,1.300292,0.766745823,-0.383179693,0.64160478,0.207992021,-2.265399911,0.023685143
81134,81134,"MSTRG.27594.8",16,1576,"MSTRG.27594",".",9.853251,11.300688,9.114613,10.08951733,7.901892,7.005991,11.756538,8.888140333,2.379733,2.393177,1.560515,2.111141667,0.880928199,-0.182903659,0.492586911,0.209241096,-2.256761861,0.000335333
115597,115597,"rna-XM_006605805.4",6,976,"MSTRG.38989","LOC100798344",32.923447,30.382627,24.63224,29.31277133,21.70261,34.685539,24.959673,27.11594067,3.81622,13.509437,1.094639,6.140098667,0.925055511,-0.112388153,0.658347318,0.209468378,-2.255195628,0.006722484
28772,28772,"MSTRG.9753.1",5,1460,"MSTRG.9753",".",11.635715,9.219938,4.198294,8.351315667,1.274934,1.576608,1.438552,1.430031333,1.294424,2.417144,1.62152,1.777696,0.171234257,-2.54595674,0.034275986,0.212864185,-2.231994865,0.041274044
101251,101251,"rna-XM_003550270.4",4,1266,"MSTRG.34278","LOC100803038",85.824783,92.855484,137.686584,105.455617,35.943417,39.380806,25.151194,33.49180567,17.97702,19.954088,29.497025,22.47604433,0.317591482,-1.654755876,0.01280864,0.213132737,-2.230175885,0.007541144
11428,11428,"MSTRG.3927.1",8,2377,"MSTRG.3927",".",7.477376,11.028614,9.954196,9.486728667,1,1,8.237699,3.412566333,1.074113,1.159602,3.836712,2.023475667,0.359720031,-1.475053597,0.082208987,0.213295409,-2.229075185,0.005788863
10568,10568,"rna-XM_006574418.4",3,1079,"MSTRG.3590","LOC548080",68.008789,78.912674,106.538986,84.48681633,60.909386,73.471474,71.312668,68.56450933,1.159057,1.286809,51.717384,18.05441667,0.811540928,-0.30126424,0.258709448,0.213695076,-2.226374427,0.03102537
78776,78776,"rna-XM_003543221.5",1,549,"MSTRG.26712","LOC100306608",24.781494,25.955559,16.708913,22.48198867,3.959269,26.654222,17.991949,16.20181333,7.095502,3.614022,3.790184,4.833236,0.720657482,-0.472614364,0.433645244,0.214982583,-2.21770831,0.004808478
1464,1464,"rna-XM_003517799.5",19,2828,"MSTRG.543","LOC100784666",4.98659,5.250528,3.912954,4.716690667,1.012005,1.012385,1.004917,1.009769,1.003353,1.042775,1.007998,1.018042,0.214084211,-2.223749696,0.000821643,0.215838195,-2.211977906,0.000830149
58930,58930,"rna-XM_006589170.4",4,1779,"MSTRG.19907","LOC100808209",11.242614,4.759972,10.332089,8.778225,1.522525,3.043319,5.187191,3.251011667,2.099949,1,2.586283,1.895410667,0.370349549,-1.433040515,0.073111284,0.21592186,-2.211418787,0.029674859
66502,66502,"rna-XR_003263530.1",1,154,"MSTRG.22663","LOC112998429",22.392262,20.44631,21.435431,21.42466767,7.128391,17.561758,12.463452,12.38453367,3.690047,4.070439,6.171067,4.643851,0.578050211,-0.79073328,0.041953247,0.216752534,-2.205879238,6.14308e-05
72164,72164,"rna-XM_014764339.2",6,4996,"MSTRG.24515","LOC100800993",5.226041,3.422688,5.211371,4.620033333,1.104445,1.007801,4.080276,2.064174,1.013768,1.00179,1,1.005186,0.446787686,-1.162338671,0.094813438,0.217571158,-2.200440778,0.003794155
16643,16643,"MSTRG.5674.1",5,1079,"MSTRG.5674",".",12.774097,9.856296,7.836087,10.15549333,3.181698,4.816126,7.607809,5.201877667,2.649029,1.670129,2.358097,2.225751667,0.51222304,-0.965155947,0.062181589,0.219167262,-2.189895783,0.005607982
72620,72620,"MSTRG.24631.116",4,1808,"MSTRG.24631",".",8.048052,14.422552,20.897366,14.45599,3.806741,5.674172,11.668741,7.049884667,5.938531,1.197185,2.408368,3.181361333,0.487679133,-1.035995852,0.167820562,0.220072187,-2.183951268,0.046958902
41771,41771,"MSTRG.14153.1",1,479,"MSTRG.14153",".",6.84314,5.031631,6.505816,6.126862333,1.190715,3.095784,3.42224,2.569579667,1.502786,1.390057,1.158536,1.350459667,0.419395692,-1.253616053,0.016220821,0.220416192,-2.181697882,0.001075319
16095,16095,"MSTRG.5450.2",14,2421,"MSTRG.5450",".",13.666048,5.210428,10.925489,9.933988333,6.960715,15.342292,6.763639,9.688882,2.224684,1.864835,2.484208,2.191242333,0.975326493,-0.036042849,0.951255131,0.220580321,-2.180624009,0.036202236
49863,49863,"rna-XM_041005295.1",18,3086,"MSTRG.16984","LOC100779499",8.930239,10.437525,9.33714,9.568301333,2.02123,6.739838,3.843679,4.201582333,1.537771,2.455968,2.447169,2.146969333,0.439114759,-1.187330069,0.020616063,0.224383541,-2.155961241,0.000166679
35727,35727,"rna-XM_014777370.3",5,695,"MSTRG.12111","RPL37",32.340271,42.093925,65.007332,46.48050933,13.11957,27.49539,32.330214,24.315058,9.082795,10.161749,12.131955,10.458833,0.523123743,-0.934775844,0.120624581,0.225015456,-2.151903994,0.020747844
43192,43192,"MSTRG.14717.2",4,1639,"MSTRG.14717",".",10.428895,6.319008,6.153562,7.633821667,2.12078,1.621605,1.000034,1.580806333,2.300021,1.856239,1,1.718753333,0.207079285,-2.271744853,0.013511725,0.225149788,-2.151042973,0.015087789
99506,99506,"MSTRG.33812.3",5,3459,"MSTRG.33812",".",7.339775,4.339429,9.04336,6.907521333,1.981409,1.900057,1.868962,1.916809333,1.676317,1.425317,1.588029,1.563221,0.27749597,-1.849461275,0.02218875,0.226307082,-2.143646359,0.017822793
22332,22332,"rna-NM_001289282.2",6,2373,"MSTRG.7537","NAC021",5.292822,7.341749,2.856729,5.163766667,1.02098,1.026756,10.242183,4.096639667,1.039513,1.174545,1.302863,1.172307,0.793343296,-0.33398281,0.76500299,0.227025556,-2.139073384,0.037155683
5932,5932,"MSTRG.2061.1",2,1544,"MSTRG.2061",".",16.294136,15.010016,14.476614,15.26025533,1.694254,8.070782,6.140481,5.301839,3.897576,3.177368,3.376066,3.48367,0.347427935,-1.525214336,0.007120874,0.228283861,-2.131099229,3.48719e-05
17568,17568,"rna-XM_041014729.1",4,1304,"MSTRG.6019","LOC100803820",7.407168,13.156427,5.558377,8.707324,2.013662,6.905963,1.861116,3.593580333,2.207903,2.548943,1.274812,2.010552667,0.412707777,-1.27680747,0.144475025,0.230903624,-2.114637279,0.044670951
92990,92990,"rna-XM_014769092.2",6,1490,"MSTRG.31495","LOC100813165",12.713287,9.863298,9.721802,10.766129,5.701342,23.661613,7.843483,12.402146,2.755934,2.365047,2.3611,2.494027,1.151959632,0.204090161,0.790017931,0.231654943,-2.109950628,0.001092483
16749,16749,"rna-NR_161167.1",11,1390,"MSTRG.5712","LOC100809485",12.381484,10.805221,18.541998,13.90956767,13.183537,8.674893,12.343276,11.40056867,3.254513,4.136797,2.275965,3.222425,0.819620634,-0.28697179,0.411081394,0.231669673,-2.109858893,0.011559712
44738,44738,"MSTRG.15296.4",17,1955,"MSTRG.15296",".",9.163732,9.968603,8.20632,9.112885,9.077808,8.524488,7.550498,8.384264667,2.199719,2.600041,1.53707,2.112276667,0.920045042,-0.120223603,0.342598471,0.231790116,-2.10910905,0.000301037
26429,26429,"rna-XM_014775667.2",12,2212,"MSTRG.8884","LOC100786167",7.274289,10.608983,5.712033,7.865101667,8.396631,2.845083,1,4.080571333,2.022052,1.854333,1.605075,1.827153333,0.518819909,-0.946694253,0.226550444,0.23231147,-2.105867706,0.01407323
56534,56534,"MSTRG.19259.5",16,3006,"MSTRG.19259",".",5.80788,6.102204,5.870013,5.926699,5.650618,5.235422,1.905923,4.263987667,1,1.358209,1.773746,1.377318333,0.719454061,-0.475025525,0.234373858,0.232392152,-2.105366748,4.62576e-05
116062,116062,"MSTRG.39149.8",4,748,"MSTRG.39149",".",13.191008,10.777372,14.331574,12.76665133,10.54842,4.968483,2.784205,6.100369333,4.35191,3.564666,1,2.972192,0.477836292,-1.065411663,0.058396414,0.232809053,-2.102780938,0.002547695
26551,26551,"MSTRG.8923.1",3,614,"MSTRG.8923",".",21.727858,24.230347,19.474707,21.81097067,6.40671,12.386275,16.34074,11.71124167,3.656205,4.652955,6.964779,5.091313,0.536942709,-0.897159932,0.034229249,0.233428997,-2.09894431,0.000582092
101830,101830,"MSTRG.34488.5",8,1284,"MSTRG.34488",".",11.430961,8.755204,11.367624,10.51792967,1,10.183585,9.582273,6.921952667,2.342526,4.05834,1.007621,2.469495667,0.658109807,-0.603599774,0.309795727,0.23478914,-2.090562413,0.002972856
22802,22802,"MSTRG.7706.2",11,2123,"MSTRG.7706",".",5.727561,12.267099,6.263524,8.086061333,4.114703,14.143537,14.628201,10.962147,2.057466,1.783035,1.862572,1.901024333,1.355684374,0.439021334,0.513571348,0.235098926,-2.088660148,0.04203975
38085,38085,"rna-XM_041017001.1",3,1526,"MSTRG.12949","LOC100803701",5.844169,4.209927,2.637352,4.230482667,3.247162,2.595624,3.158968,3.000584667,1,1,1,1,0.709277145,-0.495578634,0.264277748,0.236379647,-2.080822274,0.025135364
67986,67986,"MSTRG.23196.1",6,1695,"MSTRG.23196",".",23.755941,33.271534,14.010857,23.679444,12.791699,23.426212,16.850834,17.68958167,4.601996,9.269962,2.930888,5.600948667,0.747043793,-0.420735276,0.39997129,0.236532102,-2.079892095,0.037030199
12248,12248,"rna-XM_041014336.1",1,720,"MSTRG.4233","LOC121174643",12.439193,13.288421,15.876836,13.86815,1.20898,1.219747,1.196263,1.20833,1.526868,1.59531,6.720326,3.280834667,0.087129862,-3.520688932,0.000255393,0.236573347,-2.079640548,0.006186627
94856,94856,"MSTRG.32010.3",4,1553,"MSTRG.32010",".",4.812486,4.196091,5.732208,4.913595,18.988972,1,18.887089,12.958687,1.521372,1,1,1.173790667,2.637312803,1.399068695,0.250788303,0.238886328,-2.065603807,0.001451693
6751,6751,"MSTRG.2352.1",3,1093,"MSTRG.2352",".",5.878877,8.417007,5.514578,6.603487333,4.45127,3.592091,4.217061,4.086807333,1,1.466695,2.266318,1.577671,0.618886223,-0.692253888,0.056729905,0.238914822,-2.065431736,0.006968072
68129,68129,"rna-XM_003540784.5",1,892,"MSTRG.23232","LOC100795875",302.805237,466.870178,508.128326,425.9345803,196.095093,282.819916,224.084839,234.3332827,79.742249,102.122498,123.463715,101.776154,0.550162615,-0.862069987,0.047364366,0.238947854,-2.065232283,0.007141265
18817,18817,"rna-XM_003522576.5",4,1051,"MSTRG.6517","LOC100811107",12.918135,13.423728,23.860344,16.734069,4.652658,14.847559,10.850547,10.11692133,2.861515,3.866235,5.356181,4.027977,0.604570313,-0.726017957,0.226838239,0.240705175,-2.054660938,0.025085665
62850,62850,"MSTRG.21389.1",1,668,"MSTRG.21389",".",29.261719,58.848724,27.5564,38.55561433,18.683619,37.988132,14.941847,23.87119933,6.183265,7.747171,13.91527,9.281902,0.619136791,-0.691669904,0.302460104,0.240740607,-2.054448585,0.048468122
59464,59464,"MSTRG.20115.1",2,4212,"MSTRG.20115",".",16.849368,7.411734,16.461414,13.574172,2.225431,15.986399,2.474094,6.895308,4.283338,4.188078,1.337884,3.269766667,0.507972641,-0.977177298,0.290879505,0.240881482,-2.053604606,0.033244946
110810,110810,"MSTRG.37378.1",5,1588,"MSTRG.37378",".",14.752382,18.878567,28.813128,20.81469233,3.876698,6.312999,17.710936,9.300211,2.777323,3.628338,8.65972,5.021793667,0.446809919,-1.162266881,0.125809307,0.24126197,-2.051327575,0.025715305
30594,30594,"rna-XM_006580954.4",2,750,"MSTRG.10442","LOC100798895",44.944321,32.470594,38.502754,38.639223,9.349661,31.745424,23.995745,21.69694333,2.4538,10.362562,15.212163,9.342841667,0.561526388,-0.832574274,0.086469699,0.241796831,-2.048132759,0.004804295
7494,7494,"MSTRG.2608.2",8,2251,"MSTRG.2608",".",22.241129,15.80135,28.914555,22.31901133,13.922538,15.752084,17.792084,15.82223533,6.546815,1,8.662759,5.403191333,0.708912913,-0.496319686,0.175123586,0.242089188,-2.046389446,0.018687614
14855,14855,"rna-XM_006576791.4",5,1605,"MSTRG.4989","LOC100781142",87.607498,111.062477,114.961304,104.5437597,52.445328,112.851456,43.903893,69.733559,58.705204,9.125131,8.306778,25.37903767,0.667027465,-0.584181929,0.209804603,0.242759948,-2.042397678,0.013398271
89389,89389,"MSTRG.30352.4",19,2680,"MSTRG.30352",".",10.165907,4.939585,4.714952,6.606814667,3.979576,1.12082,8.844082,4.648159333,1.653916,1.293869,1.864695,1.60416,0.703540143,-0.507295351,0.532813111,0.242803844,-2.042136831,0.048955582
72689,72689,"MSTRG.24643.1",1,813,"MSTRG.24643",".",14.387877,8.549169,6.625261,9.854102333,2.014289,4.723581,3.893833,3.543901,3.368349,2.008263,1.82664,2.401084,0.359637122,-1.47538615,0.06282938,0.243663392,-2.037038578,0.035316236
12357,12357,"rna-XM_003521763.5",2,1070,"MSTRG.4272","LOC100783654",17.715771,17.918633,7.460913,14.36510567,1.854761,4.634055,2.614948,3.034588,3.741749,2.94831,3.832917,3.507658667,0.211247176,-2.24299604,0.033185076,0.244179106,-2.033988335,0.03503745
17567,17567,"rna-XM_014774395.3",4,1916,"MSTRG.6019","LOC100803820",30.68054,25.658455,15.621322,23.98677233,12.517556,37.917068,2.966918,17.800514,3.809879,10.111654,3.666976,5.862836333,0.742097092,-0.430320141,0.614083247,0.24441956,-2.032568353,0.021001282
89118,89118,"MSTRG.30280.4",11,2855,"MSTRG.30280",".",5.548983,8.895691,8.622081,7.688918333,5.971651,6.479526,5.693953,6.048376667,3.524982,1.033649,1.13043,1.896353667,0.786635571,-0.34623267,0.209199661,0.246634648,-2.019552606,0.012648669
76907,76907,"rna-NM_001251034.2",12,1589,"MSTRG.26017","BZIP99",17.838182,12.798659,14.195941,14.94426067,16.076992,12.827612,16.9712,15.29193467,8.039273,1.536266,1.513176,3.696238333,1.023264717,0.033179416,0.867820506,0.247334975,-2.015461835,0.013054608
74758,74758,"MSTRG.25243.3",9,4068,"MSTRG.25243",".",27.108599,23.295683,11.057158,20.48714667,22.838247,6.379707,29.294588,19.50418067,7.588441,3.595536,4.048885,5.077620667,0.952020356,-0.070935673,0.912124402,0.247844209,-2.012494543,0.036942524
35673,35673,"rna-XM_006582919.4",7,2093,"MSTRG.12088","LOC100804417",4.368707,6.435039,6.81076,5.871502,2.961493,8.430561,6.336774,5.909609333,1.531496,1.837726,1,1.456407333,1.006490219,0.009333152,0.98380687,0.248046809,-2.011315699,0.005207159
22157,22157,"rna-XM_003523207.5",6,2220,"MSTRG.7469","LOC100796380",5.202816,4.194661,2.666712,4.021396333,3.239052,4.337118,1,2.858723333,1,1,1,1,0.710878286,-0.492325527,0.397308905,0.248669844,-2.007696529,0.014872792
24468,24468,"rna-XM_003525800.4",3,470,"MSTRG.8364","LOC100803850",298.494293,363.177429,610.54895,424.0735573,143.049957,275.129395,242.688522,220.2892913,85.38298,84.960114,147.003265,105.7821197,0.519460097,-0.944915164,0.119161055,0.249442857,-2.003218738,0.030750527
42560,42560,"rna-XM_003530884.5",1,741,"MSTRG.14465","LOC100816874",277.936554,333.727112,513.886658,375.1834413,156.112244,2.452891,259.401123,139.322086,107.32177,1.281053,172.290405,93.631076,0.37134391,-1.429172176,0.084187546,0.24956079,-2.002536813,0.031683536
55722,55722,"rna-NM_001289320.1",2,1026,"MSTRG.18995","HSF-21",6.896006,3.578947,4.625082,5.033345,1.727576,1.195838,15.837356,6.25359,1.334308,1.240798,1.214127,1.263077667,1.24243222,0.313167149,0.815355792,0.250942001,-1.994574134,0.018330648
41307,41307,"MSTRG.13996.2",6,2831,"MSTRG.13996",".",11.932948,11.963874,7.431671,10.442831,1.389354,4.083965,1.256626,2.243315,3.139549,3.744389,1,2.627979333,0.214818664,-2.218808751,0.009693662,0.251653918,-1.990487037,0.010478323
51439,51439,"MSTRG.17504.1",5,1015,"MSTRG.17504",".",8.558141,7.100999,6.128459,7.262533,3.165871,5.024099,4.951714,4.380561333,2.245461,1,2.240212,1.828557667,0.603172658,-0.729357063,0.036441124,0.251779602,-1.989766688,0.002672713
15136,15136,"MSTRG.5082.1",9,1388,"MSTRG.5082",".",9.865299,13.538068,10.803909,11.40242533,6.160523,2.489698,1.690337,3.446852667,3.474725,2.973105,2.182001,2.876610333,0.302291185,-1.725989185,0.010717837,0.252280567,-1.986899011,0.00184971
12308,12308,"rna-XM_006576166.4",7,1578,"MSTRG.4256","LOC100793726",7.645287,7.44936,6.133789,7.076145333,4.346162,4.679157,5.931199,4.985506,2.265936,2.096683,1,1.787539667,0.704551103,-0.505223742,0.036606521,0.252614889,-1.984988422,0.001027499
75684,75684,"rna-NM_001360434.1",2,698,"MSTRG.25565","LOC102667101",7.757354,10.715861,8.921399,9.131538,6.391592,8.611047,8.263047,7.755228667,2.342715,1.630385,2.957887,2.310329,0.84927957,-0.23568855,0.2799646,0.253005463,-1.982759558,0.001931036
64548,64548,"rna-XM_003537973.5",4,788,"MSTRG.22092","LOC100779362",514.503479,600.46991,726.14856,613.7073163,304.461182,136.835815,461.999146,301.0987143,108.84948,121.49987,235.652695,155.334015,0.490622657,-1.027314236,0.049513729,0.253107647,-1.982176997,0.003368901
65706,65706,"rna-XR_416894.4",2,464,"MSTRG.22463","LOC102668075",4.760178,5.345081,4.47302,4.859426333,1.361167,3.77034,4.430027,3.187178,1.130085,1.145436,1.415154,1.230225,0.655875361,-0.608506416,0.158911343,0.253162599,-1.981863811,0.000184477
112395,112395,"rna-XM_003554530.5",4,909,"MSTRG.37986","LOC100783140",5.271759,10.082156,9.069258,8.141057667,2.10682,4.744799,2.924341,3.258653333,2.241719,1.666058,2.28848,2.065419,0.400273953,-1.320940357,0.042247475,0.253704013,-1.978781755,0.014715461
111779,111779,"rna-XM_041012649.1",4,808,"MSTRG.37722","LOC100787024",10.498651,11.229204,11.661448,11.12976767,6.977138,13.236964,9.976538,10.06354667,3.279999,2.221239,2.988086,2.829774667,0.904200965,-0.145284638,0.59317965,0.254252807,-1.975664395,5.71533e-05
102853,102853,"MSTRG.34885.2",18,3793,"MSTRG.34885",".",4.902699,6.723592,7.603172,6.409821,8.881516,13.987951,6.837913,9.90246,1,2.897762,1,1.632587333,1.544888695,0.6275029,0.198737902,0.254700924,-1.9731239,0.009298315
31682,31682,"rna-XM_003526710.3",3,615,"MSTRG.10854","LOC100801741",334.53241,405.797333,723.676636,488.0021263,152.468491,281.618927,264.292084,232.7931673,107.460709,112.614899,154.171524,124.749044,0.4770331,-1.067838721,0.113373435,0.255632173,-1.967858674,0.039402789
32281,32281,"rna-XM_006581756.4",7,2450,"MSTRG.11081","LOC100792019",6.403751,11.342631,9.546512,9.097631333,4.857198,11.364979,8.740369,8.320848667,5.03605,1,1,2.34535,0.914617043,-0.128760292,0.760337204,0.257797872,-1.955687739,0.026726136
94032,94032,"rna-XM_041010167.1",6,1058,"MSTRG.31753","LOC100499992",25.154909,34.609177,23.239079,27.66772167,20.68689,28.22263,15.221837,21.377119,5.822383,6.558168,9.086386,7.155645667,0.772637489,-0.372136415,0.289233506,0.258627933,-1.951049994,0.004933168
18395,18395,"MSTRG.6358.6",8,2192,"MSTRG.6358",".",2.278584,5.333237,3.942456,3.851425667,1,4.570786,6.267742,3.946176,1,1,1,1,1.024601366,0.03506272,0.960233362,0.259644113,-1.945392581,0.03199573
86170,86170,"rna-XM_003546542.5",3,1206,"MSTRG.29189","LOC100809393",5.797465,12.54801,10.839287,9.728254,1.733796,6.97204,1.027201,3.244345667,2.284266,1.933852,3.362539,2.526885667,0.33349722,-1.58425336,0.078633584,0.25974709,-1.944820509,0.025433019
91527,91527,"MSTRG.30916.1",13,1416,"MSTRG.30916",".",21.992296,35.16309,24.771322,27.30890267,13.752275,25.625233,25.857416,21.74497467,3.066167,3.667392,14.550511,7.09469,0.796259554,-0.328689317,0.381286096,0.259794034,-1.944559792,0.020999969
55541,55541,"rna-NM_001250903.2",2,604,"MSTRG.18921","LOC100527558",6.266563,14.224585,15.627783,12.03964367,1,6.747206,2.411634,3.38628,3.080627,3.399011,2.921112,3.133583333,0.281260816,-1.830019518,0.063086374,0.260272099,-1.941907429,0.037957834
79006,79006,"rna-XM_006594776.4",3,946,"MSTRG.26808","LOC100777625",11.535908,14.255597,21.065809,15.61910467,3.956299,11.07954,9.008435,8.014758,3.728009,3.395459,5.089967,4.071145,0.51313812,-0.96258089,0.097968076,0.260651624,-1.939805245,0.016024096
32282,32282,"rna-XM_041016524.1",7,2445,"MSTRG.11081","LOC100792019",13.24898,9.386042,8.31763,10.31755067,6.446009,5.674672,7.26694,6.462540333,6.092852,1,1,2.697617333,0.626363809,-0.674927238,0.069656089,0.261459083,-1.935342907,0.028152819
118157,118157,"MSTRG.39922.3",3,614,"MSTRG.39922",".",5.93573,4.537222,2.725103,4.399351667,1,1.309582,1.254466,1.188016,1,1.46041,1,1.15347,0.270043427,-1.888736662,0.026359243,0.262190906,-1.931310447,0.02615397
97983,97983,"MSTRG.33214.1",14,3062,"MSTRG.33214",".",4.50497,4.847499,7.620564,5.657677667,1.809916,3.037217,1.505628,2.117587,1.732502,1.669285,1.057822,1.486536333,0.37428555,-1.417788744,0.031606174,0.262746735,-1.92825526,0.014476414
85515,85515,"MSTRG.28955.1",8,976,"MSTRG.28955",".",5.510223,2.380945,3.52344,3.804869333,1,1.207725,1,1.069241667,1,1,1,1,0.281019287,-1.831258946,0.040589993,0.262821115,-1.927846909,0.037366335
32440,32440,"MSTRG.11141.4",9,1789,"MSTRG.11141",".",4.198722,3.313546,3.891174,3.801147333,3.733248,4.084396,1.785895,3.201179667,1,1,1,1,0.842161428,-0.247831295,0.474290382,0.263078464,-1.926434945,0.000417509
43519,43519,"rna-XM_014778801.3",12,1778,"MSTRG.14836","LOC100170736",11.553958,12.798732,11.145903,11.83286433,2.162302,16.773253,10.813981,9.916512,7.372365,1,1,3.124121667,0.838048314,-0.254894676,0.676865105,0.264020746,-1.921276798,0.016236937
19763,19763,"MSTRG.6824.3",7,1438,"MSTRG.6824",".",9.169317,6.069096,5.740448,6.992953667,5.759003,5.09369,6.117307,5.656666667,2.016451,2.523855,1,1.846768667,0.808909502,-0.305949787,0.303487066,0.264089933,-1.920898786,0.01207248
26218,26218,"rna-XM_041015460.1",15,11944,"MSTRG.8805","LOC100801545",6.528268,5.003805,4.51077,5.347614333,1.467208,1.21153,1.574544,1.417760667,1.419087,1.530529,1.290802,1.413472667,0.265120216,-1.915281412,0.003110572,0.264318363,-1.919651437,0.002996334
65394,65394,"rna-NM_001251185.3",1,816,"MSTRG.22372","DRR1",190.224243,237.648956,262.454224,230.109141,111.370811,248.022995,191.023529,183.472445,52.051353,53.461662,77.030251,60.84775533,0.79732793,-0.326754888,0.357972861,0.264429979,-1.919042347,0.001724174
93914,93914,"MSTRG.31724.2",7,1470,"MSTRG.31724",".",3.466247,4.504068,3.322885,3.7644,2.73741,4.834458,1.540432,3.037433333,1,1,1,1,0.806883788,-0.309567192,0.520052938,0.265646584,-1.912419935,0.001753294
36585,36585,"MSTRG.12419.2",15,3387,"MSTRG.12419",".",10.564094,8.305434,7.983508,8.951012,6.577398,9.034557,7.996809,7.869588,2.284608,2.802301,2.04686,2.377923,0.879184164,-0.185762694,0.373321814,0.265659682,-1.912348803,0.001452603
19519,19519,"rna-XR_001388127.3",2,671,"MSTRG.6758","LOC106798613",2.378429,3.390542,5.490226,3.753065667,2.125679,3.619171,2.908344,2.884398,1,1,1,1,0.768544506,-0.379799287,0.439425669,0.266448842,-1.908069533,0.039776711
73087,73087,"rna-NM_001255891.2",6,864,"MSTRG.24711","LOC100817900",5.640182,7.179073,3.760425,5.52656,2.554694,3.527626,3.072311,3.051543667,1.530945,1.396338,1.508679,1.478654,0.552159692,-0.856842521,0.073688097,0.267554139,-1.90209725,0.014958999
91632,91632,"MSTRG.30950.1",4,1841,"MSTRG.30950",".",3.630358,4.406553,5.079172,4.372027667,1.303023,2.354042,4.600367,2.752477333,1.158076,1.212328,1.139713,1.170039,0.629565397,-0.667571847,0.200833383,0.267619304,-1.901745912,0.001577379
